,Sent_Count,Word_Count,Char_Count,Avg_Word_Count,Syllable_Count,Difficult_Word_Count,Verb_Count,Noun_Count,Adj_Count,Conj_Count,Adverb_Count,pNoun_Count,Spelling_Mistakes_Count,Count_Fullstops,Count_Exclamation,Count_Comma,Count_Questionmark,Count_Hyphens,Capitalization_Errors,Semantic_Similarity,Connectivity_Index,Flesch_Reading_Ease_Score,Flesh_Kincaid_Grade,Avg_Sentence_Length,Dale_Challl_Readability_Score,Unique_Words_LD,Lexical_Diversity,Lexical_Density,Lexical_Originality,Total Score
692,19,1011,4527,3.648862512,893,73,136,111,41,12,48,156,10,15,1,3,3,0,7,0.239761004,118.231912,78.10049977,16.09923852,53.21052632,7.415870691,259,0.256181998,504,0.00051113,30
693,33,538,2523,3.804832714,649,66,70,80,40,13,38,82,4,32,0,23,1,0,1,0.239636195,43.24455235,88.2327774,1.861818182,16.3030303,6.3821935,201,0.373605948,323,0.000396669,40
694,40,673,2950,3.462109955,729,63,119,60,32,37,36,146,10,40,0,20,0,0,2,0.239640876,29.12668516,98.11810048,2.411302812,16.825,5.949132927,221,0.328380386,430,0.000436138,32
695,22,432,1978,3.68287037,474,41,68,60,18,20,31,67,5,21,0,14,1,0,0,0.239621692,35.56822502,94.07909091,3.567157652,19.63636364,6.109051599,181,0.418981481,264,0.000357199,36
696,14,380,1789,3.760526316,423,33,58,78,16,15,17,43,3,13,0,3,1,0,1,0.239581928,33.84470156,85.11184211,6.794044242,27.14285714,6.354022556,151,0.397368421,227,0.000297995,31
697,18,417,1910,3.70263789,416,34,46,71,27,6,11,50,1,18,0,6,0,0,1,0.239560479,15.96479707,98.92371103,5.251698718,23.16666667,6.073000719,152,0.364508393,211,0.000299968,30
698,66,996,4393,3.5562249,986,88,123,151,56,28,38,129,7,66,0,28,0,0,1,0.239397028,42.05977552,107.7671249,2.156039093,15.09090909,5.780109493,296,0.297188755,525,0.000584149,47
699,27,500,2228,3.598,519,49,77,68,26,19,28,63,4,27,0,21,0,0,0,0.239461644,27.71727594,100.2239037,3.274682081,18.51851852,6.102438519,165,0.33,281,0.000325624,40
700,27,525,2377,3.643809524,583,60,83,72,23,17,29,91,17,26,0,8,3,0,4,0.239605332,46.10673721,93.15260317,3.457183152,19.44444444,6.405515873,218,0.415238095,315,0.000430218,35
701,35,571,2724,3.907180385,646,56,72,75,34,16,30,93,6,27,8,30,1,0,3,0.239437813,33.13900693,94.56391594,2.038316674,16.31428571,5.994270008,191,0.334500876,320,0.000376934,33
702,15,346,1699,4.040462428,431,55,35,51,31,12,27,37,5,15,0,14,0,0,0,0.239512303,22.90129954,78.03909634,5.088853828,23.06666667,7.290577765,154,0.445086705,193,0.000303915,36
703,25,503,2180,3.48111332,478,39,60,51,19,30,44,64,5,23,2,14,0,0,0,0.239534386,34.70143916,106.0179714,4.283954812,20.12,5.858726354,155,0.308151093,268,0.000305889,36
704,58,957,4478,3.820271682,1038,118,129,154,44,28,31,131,8,58,0,34,0,0,2,0.239692489,50.97216022,98.32699843,2.268845924,16.5,6.401838349,304,0.317659352,517,0.000599937,48
705,26,601,3000,4.063227953,741,56,88,98,44,26,32,94,2,25,0,14,1,0,0,0.239668579,32.11279606,79.06572987,5.095580297,23.11538462,6.254304275,183,0.304492512,382,0.000361146,40
706,37,780,3648,3.824358974,908,108,94,118,52,29,29,116,1,37,0,69,0,0,0,0.239750638,34.5073444,86.95462578,4.117374687,21.08108108,6.868429314,272,0.348717949,438,0.000536786,40
707,40,939,4380,3.762513312,1063,105,121,179,52,35,42,132,2,38,2,39,1,0,1,0.239695602,73.08254045,87.23599002,5.197768344,23.475,6.566514952,320,0.340788072,561,0.000631512,40
708,57,1030,4670,3.708737864,1020,108,107,137,49,27,64,123,1,52,4,50,1,0,0,0.239798719,61.26625836,104.7151312,3.304633643,18.07017544,6.188431187,319,0.309708738,507,0.000629539,42
709,38,874,3999,3.707093822,952,108,124,111,56,34,56,111,5,38,0,49,0,0,0,0.239816693,50.07872914,91.33988558,5.013719593,23,6.728467048,300,0.343249428,492,0.000592043,40
710,15,888,4004,3.587837838,841,62,114,93,41,54,72,112,8,13,1,13,1,0,3,0.239791162,119.8182716,66.6247027,18.73545303,59.2,7.675274955,237,0.266891892,486,0.000467714,32
711,46,806,3676,3.67866005,859,77,109,112,45,31,52,113,7,46,0,21,0,0,1,0.23968574,54.07432871,98.88740749,2.764770208,17.52173913,6.014052206,247,0.306451613,462,0.000487449,36
712,40,840,3633,3.467857143,826,60,117,98,39,27,63,134,9,40,0,33,0,0,0,0.239676885,43.68598943,102.33,4.4635,21,5.805957143,197,0.23452381,478,0.000388775,40
713,1,4,21,4.5,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.23967134,2,75.875,-5.383333333,4,7.7824,4,1,3,7.89E-06,10
714,31,876,4007,3.673515982,935,59,120,91,70,55,61,139,6,31,0,37,0,0,0,0.239589986,58.46205823,87.85511931,7.228304295,28.25806452,6.101581735,244,0.278538813,536,0.000481528,33
715,45,1013,4502,3.628825271,982,74,148,133,34,34,62,120,16,43,2,30,0,0,0,0.239668249,33.13403137,101.975166,5.093171758,22.51111111,5.906516067,262,0.25863771,531,0.000517051,44
716,32,825,3786,3.663030303,939,79,130,122,35,43,52,152,2,29,3,15,0,0,1,0.239573316,52.27077385,84.37684943,6.221474641,25.78125,6.427262121,271,0.328484848,534,0.000534812,35
717,9,909,4087,3.597359736,900,56,118,147,39,35,59,110,4,9,0,19,0,0,5,0.239534398,90.58405716,20.55762376,35.328,101,9.618861276,252,0.277227723,508,0.000497316,30
718,27,1007,4459,3.596822244,992,78,131,114,41,55,62,152,2,27,0,50,0,0,2,0.239615969,78.79707761,85.63943801,10.71731631,37.2962963,6.709454886,278,0.276067527,555,0.000548626,35
719,35,666,2816,3.429429429,611,32,78,89,35,26,49,81,6,29,0,22,10,0,8,0.239433556,27.6266474,109.9074865,4.08047884,19.02857143,1.702495822,177,0.265765766,358,0.000349305,32
720,41,997,4597,3.805416249,1009,110,121,136,33,36,54,105,7,25,9,47,7,0,3,0.239341893,53.72591004,96.53491597,5.667467911,24.31707317,6.584753208,312,0.312938816,485,0.000615725,40
721,39,684,3085,3.65497076,691,58,75,78,40,22,52,105,3,36,0,40,2,0,3,0.23932969,35.7663446,103.5676721,3.000463097,17.53846154,5.845325821,217,0.317251462,372,0.000428244,40
722,29,541,2526,3.805914972,613,72,74,83,38,12,23,71,3,29,0,26,0,0,0,0.239327147,43.3969755,92.04085028,3.067822467,18.65517241,6.663238326,198,0.365988909,301,0.000390748,40
