,Sent_Count,Word_Count,Char_Count,Avg_Word_Count,Avg_Sentence_Length,Syllable_Count,Difficult_Word_Count,Verb_Count,Noun_Count,Adj_Count,Conj_Count,Adverb_Count,pNoun_Count,Spelling_Mistakes_Count,Count_Fullstops,Count_Exclamation,Count_Comma,Count_Questionmark,Count_Hyphens,Capitalization_Errors,Grammar_Error_Count,Semantic_Similarity,Total Score_Domain1,Total Score_Domain2
1103,19,480,2399,4.052083333,25.26315789,579,51,72,83,17,15,32,72,9,17,0,15,1,0,0,1,0.354316503,4,3
1104,15,460,2336,4.106521739,30.66666667,567,41,55,83,27,31,18,57,4,10,0,16,4,0,1,1,0.469737053,4,3
1105,22,506,2488,3.998023715,23,603,54,52,75,31,24,22,66,1,20,0,28,2,0,0,0,0.28508839,4,4
1106,27,551,2775,4.127041742,20.40740741,637,75,79,105,27,27,23,57,13,26,0,21,0,0,0,1,0.262920558,4,4
1107,23,270,1492,4.6,11.73913043,368,39,40,64,25,5,4,18,8,23,0,6,0,0,1,0,0.477660477,3,4
1108,17,339,1658,3.991150442,19.94117647,395,35,42,69,14,9,14,32,11,15,0,18,2,0,0,0,0.434773743,3,4
1109,15,372,1858,3.981182796,24.8,438,49,54,70,16,12,14,39,2,14,0,13,0,0,0,0,0.543581963,4,4
1110,28,560,2837,4.1375,20,730,95,65,113,31,9,17,46,9,27,0,14,0,0,0,0,0.315284103,4,4
1111,28,521,2405,3.573896353,18.60714286,514,34,64,77,31,15,20,51,11,26,0,26,1,0,1,0,0.383015096,4,4
1112,23,415,2022,3.963855422,18.04347826,497,45,74,69,19,12,15,71,14,21,0,8,2,0,0,1,0.288820237,3,3
1113,13,412,1993,4.012135922,31.69230769,490,43,63,62,32,9,18,58,8,12,0,36,0,0,0,2,0.383341104,3,3
1114,25,515,2353,3.633009709,20.6,542,42,79,70,23,17,29,80,11,21,0,14,3,0,0,2,0.330457956,4,4
1115,21,616,3007,3.930194805,29.33333333,704,65,81,117,43,30,27,83,6,17,2,15,1,0,0,1,0.351292998,4,4
1116,24,642,3267,4.168224299,26.75,734,72,84,116,32,22,31,61,6,22,1,23,2,0,1,1,0.361070663,4,4
1117,32,754,3714,3.99602122,23.5625,880,72,88,129,44,24,33,82,14,29,0,15,3,0,1,0,0.42593649,4,4
1118,28,660,3134,3.806060606,23.57142857,760,87,76,114,40,19,26,88,31,26,1,14,0,0,1,5,0.245889455,3,3
1119,19,394,1823,3.664974619,20.73684211,407,38,58,39,15,19,27,58,10,17,1,4,1,0,2,1,0.353253812,2,3
1120,10,252,1318,4.242063492,25.2,334,43,45,53,19,6,6,31,5,9,0,1,0,0,0,0,0.435538888,3,3
1121,28,442,2415,4.540723982,15.78571429,581,83,51,118,31,18,18,34,3,27,0,16,0,0,0,1,0.371592641,4,4
1122,20,309,1448,3.702265372,15.45,335,25,43,71,14,24,9,28,7,19,0,3,0,0,0,3,0.299893677,3,3
1123,24,602,3040,4.093023256,25.08333333,711,60,81,121,25,21,18,80,0,23,0,17,0,0,0,0,0.427187502,4,4
1124,17,262,1316,4.106870229,15.41176471,294,32,38,46,12,9,11,29,6,7,0,11,8,0,0,1,0.308361322,4,4
1125,19,393,1983,4.114503817,20.68421053,471,59,49,71,18,9,12,30,8,17,0,17,2,0,1,0,0.347130328,4,4
1126,15,306,1551,4.117647059,20.4,376,35,43,68,22,11,12,27,5,14,0,10,0,0,0,0,0.471093327,3,3
1127,16,370,1823,3.951351351,23.125,448,51,50,64,27,18,25,41,9,16,0,12,0,0,0,0,0.388071567,3,3
1128,19,401,1942,3.867830424,21.10526316,445,39,48,85,16,30,13,39,4,17,0,22,1,0,2,3,0.344598651,3,4
1129,20,453,2130,3.741721854,22.65,519,27,76,51,19,12,23,82,11,18,0,9,1,0,0,2,0.276363462,3,3
1130,33,738,3964,4.388888889,22.36363636,962,138,80,162,48,21,28,45,8,30,0,37,2,1,1,0,0.367350757,6,4
1131,22,456,2341,4.195175439,20.72727273,557,62,49,82,32,10,19,40,9,21,0,16,0,0,1,1,0.417653322,4,4
1132,9,263,1435,4.243346008,29.22222222,326,35,30,57,18,13,6,27,4,9,0,12,0,0,0,0,0.293364793,3,3
1133,27,730,3659,4.082191781,27.03703704,889,100,102,132,42,20,30,94,21,21,0,9,5,0,1,4,0.384422183,4,4
1134,4,101,448,3.504950495,25.25,116,9,15,13,4,2,5,17,2,4,0,0,0,0,0,1,0.329122484,2,2
1135,19,328,1493,3.655487805,17.26315789,362,31,47,49,23,11,4,49,10,18,0,6,0,0,1,0,0.240163222,3,3
1136,30,476,2348,4.021008403,15.86666667,561,45,73,93,20,17,18,54,20,30,0,7,0,0,0,0,0.346827418,4,4
1137,6,107,458,3.448598131,17.83333333,106,10,17,15,6,3,4,14,0,6,0,6,0,0,3,1,0.15843752,2,2
1138,17,354,1885,4.367231638,20.82352941,469,57,47,70,15,8,16,37,7,17,0,9,0,0,0,0,0.302562565,4,3
1139,23,529,2631,4.056710775,23,609,57,68,102,41,18,16,55,8,22,0,14,0,0,0,1,0.397161126,4,4
1140,13,335,1573,3.808955224,25.76923077,356,39,37,56,18,13,9,27,10,13,0,12,0,0,1,2,0.354084849,3,4
1141,24,264,1216,3.727272727,11,251,18,40,37,13,11,10,31,4,23,0,6,0,0,3,0,0.244873688,3,3
1142,12,268,1334,3.98880597,22.33333333,317,31,33,41,19,11,7,40,8,12,0,7,0,0,2,0,0.392527938,2,3
1143,18,285,1467,4.203508772,15.83333333,343,32,40,42,10,5,14,44,5,13,1,11,3,0,0,0,0.202224031,3,3
1144,7,170,907,4.423529412,24.28571429,222,20,21,31,22,3,2,20,14,5,0,8,1,0,0,2,0.267266184,3,3
1145,20,457,2254,4.032822757,22.85,535,53,53,83,26,9,20,38,4,20,0,41,0,0,2,1,0.313920021,4,4
1146,6,134,631,3.723880597,22.33333333,144,12,18,28,7,2,5,13,9,5,0,3,0,0,0,1,0.435239494,2,2
1147,34,619,3106,4.08723748,18.20588235,766,73,81,116,42,21,32,71,14,29,1,22,4,0,0,1,0.394492239,4,4
1148,21,559,2760,4.003577818,26.61904762,686,85,69,94,24,22,28,64,3,16,1,35,3,0,0,1,0.291408896,4,4
1149,27,534,2455,3.676029963,19.77777778,622,42,65,73,36,12,29,77,4,25,0,33,1,0,0,0,0.256293625,4,4
1150,29,535,2669,4.018691589,18.44827586,666,72,72,106,25,15,16,68,5,27,0,13,1,0,1,0,0.350858927,4,4
1151,23,485,2416,4.084536082,21.08695652,566,68,54,78,41,17,6,44,8,22,0,16,0,0,0,1,0.26957947,4,4
1152,86,944,4218,3.587923729,10.97674419,999,73,136,134,61,19,34,155,14,81,2,28,3,0,1,3,0.271392673,4,3
1153,30,505,2358,3.77029703,16.83333333,530,58,39,88,41,25,26,59,15,24,3,13,4,0,2,2,0.246215686,3,2
1154,23,311,1502,3.906752412,13.52173913,321,35,37,58,14,7,19,29,7,19,1,19,4,0,0,0,0.194567829,3,3
1155,34,692,3232,3.764450867,20.35294118,788,75,100,115,35,28,18,70,0,33,0,29,0,0,1,1,0.336040497,4,4
1156,30,628,3124,4.068471338,20.93333333,772,97,77,130,38,22,29,41,16,29,0,20,1,0,5,0,0.413193613,4,3
1157,7,380,1849,3.852631579,54.28571429,457,48,59,70,16,12,13,46,15,6,0,0,0,0,2,4,0.30269596,2,2
1158,8,161,737,3.670807453,20.125,184,13,23,26,4,6,8,22,8,8,0,5,0,0,0,3,0.343439341,2,2
1159,36,903,4930,4.530454042,25.08333333,1208,135,116,181,66,37,22,100,12,33,0,29,2,0,0,1,0.359963506,4,4
1160,28,556,2691,3.888489209,19.85714286,664,59,73,95,29,16,30,71,6,25,0,14,2,0,0,3,0.434670091,4,4
1161,22,456,2442,4.432017544,20.72727273,603,78,56,105,28,20,11,31,2,21,0,23,0,0,0,0,0.451245844,4,3
1162,13,194,915,3.783505155,14.92307692,221,18,29,28,13,9,4,29,4,12,0,3,0,0,1,1,0.27269268,2,4
1163,28,684,3505,4.200292398,24.42857143,854,91,96,114,42,28,31,82,14,26,0,30,2,0,0,0,0.328273833,5,4
1164,21,339,1674,3.98820059,16.14285714,411,31,57,46,16,13,26,59,12,20,0,0,1,0,0,1,0.374200404,4,3
1165,14,413,2064,4.075060533,29.5,500,44,56,75,29,22,8,57,9,14,0,11,0,0,0,2,0.412011743,3,3
1166,27,526,2675,4.140684411,19.48148148,641,69,66,111,24,12,17,37,4,26,0,31,1,0,0,0,0.431214511,4,4
1167,29,663,3447,4.2413273,22.86206897,812,56,85,126,25,16,36,80,1,28,1,35,0,0,0,3,0.456752717,4,4
1168,28,444,2127,3.88963964,15.85714286,502,40,71,76,22,11,13,60,17,21,0,18,6,0,0,10,0.256536484,3,3
1169,14,299,1530,4.173913043,21.35714286,386,35,34,51,20,6,10,33,4,13,0,13,1,0,0,2,0.369681418,4,3
1170,26,503,2569,4.190854871,19.34615385,599,65,58,83,32,11,17,52,9,26,0,14,0,0,0,1,0.383229911,4,4
1171,18,434,2089,3.859447005,24.11111111,485,53,78,66,24,7,15,66,18,17,0,11,0,0,0,4,0.341254592,3,3
1172,15,302,1506,3.996688742,20.13333333,360,35,40,52,14,10,7,41,2,14,0,4,0,0,0,0,0.408255905,3,4
1173,13,248,1254,4.14516129,19.07692308,296,25,39,46,14,10,12,31,4,12,0,9,0,0,0,1,0.374333292,3,3
1174,7,268,1291,3.899253731,38.28571429,314,29,33,44,10,11,10,37,4,6,0,7,1,0,0,0,0.546595633,3,3
1175,18,294,1368,3.700680272,16.33333333,323,24,51,24,18,9,10,63,6,18,0,5,0,0,0,0,0.31154719,3,3
1176,14,416,2037,3.975961538,29.71428571,485,48,49,65,24,16,20,52,5,13,0,20,1,0,0,2,0.361691892,4,4
1177,7,234,1178,4.076923077,33.42857143,277,25,33,49,13,16,11,30,11,7,0,4,0,0,2,0,0.394210577,3,2
1178,9,282,1441,4.20212766,31.33333333,357,40,50,46,15,8,16,39,4,8,0,9,0,0,0,0,0.27678442,3,3
1179,15,316,1540,3.89556962,21.06666667,369,38,36,43,20,10,13,52,3,14,0,9,0,0,0,2,0.496188372,4,4
1180,32,541,2571,3.870609982,16.90625,598,49,86,76,30,11,19,82,10,30,0,34,2,0,1,3,0.281460375,4,4
1181,13,228,1150,4.109649123,17.53846154,286,34,29,45,14,6,7,22,2,12,0,6,1,0,0,0,0.453729272,3,4
1182,17,495,2410,3.935353535,29.11764706,593,53,64,88,22,14,27,59,10,16,0,11,1,0,0,5,0.456498265,3,3
1183,16,278,1426,4.223021583,17.375,329,57,38,52,13,5,4,27,4,16,0,2,0,0,1,1,0.274777383,3,3
1184,32,609,3131,4.252873563,19.03125,752,106,63,113,47,19,15,53,10,30,0,23,1,0,1,0,0.343369037,5,4
1185,9,197,961,3.964467005,21.88888889,218,19,27,37,7,13,9,27,6,9,0,14,0,0,0,3,0.313551456,3,3
1186,24,382,1688,3.5,15.91666667,402,25,63,64,11,17,12,57,16,23,0,0,0,0,1,2,0.301579744,3,3
1187,41,645,3307,4.229457364,15.73170732,817,108,80,107,38,22,22,49,0,41,0,21,0,0,0,1,0.267926276,5,4
1188,26,412,2042,3.966019417,15.84615385,493,57,41,75,25,16,19,38,7,25,0,6,1,0,0,1,0.35249272,3,3
1189,9,234,1134,3.893162393,26,266,21,36,35,8,8,13,37,10,8,0,9,0,0,0,1,0.508417368,3,3
1190,15,309,1555,4.080906149,20.6,379,41,38,55,19,12,15,41,11,15,0,9,0,0,0,2,0.36263451,4,4
1191,26,537,2686,4.08566108,20.65384615,663,72,67,94,35,16,21,63,3,24,0,25,1,0,0,0,0.303970486,4,4
1192,23,376,1604,3.369680851,16.34782609,359,23,49,54,26,11,16,47,3,23,0,20,0,0,2,2,0.279564172,3,3
1193,23,612,3082,4.096405229,26.60869565,790,80,80,110,35,21,34,58,5,21,0,24,1,0,0,0,0.399166197,4,3
1194,22,512,2602,4.1171875,23.27272727,653,77,73,90,30,17,27,61,7,21,0,8,0,0,0,1,0.301516086,4,4
1195,17,364,1772,3.928571429,21.41176471,409,40,62,61,20,14,9,40,11,16,0,13,1,0,0,1,0.383676469,3,3
1196,29,750,3625,3.918666667,25.86206897,884,67,112,117,36,20,34,111,38,28,0,19,0,0,2,4,0.301341563,4,3
1197,16,325,1637,4.144615385,20.3125,383,40,38,62,20,13,12,26,5,14,0,13,1,0,0,2,0.326940268,3,3
1198,47,884,4224,3.893665158,18.80851064,987,107,116,134,53,27,35,95,10,40,2,50,4,0,3,1,0.302752584,5,4
1199,30,608,3271,4.434210526,20.26666667,836,104,65,122,46,26,20,43,17,30,0,7,0,0,0,2,0.38327983,4,4
1200,18,427,1990,3.716627635,23.72222222,475,36,78,48,24,13,23,71,11,15,0,24,2,0,2,0,0.320001304,4,3
1201,21,336,1627,3.883928571,16,372,24,43,52,18,15,11,52,0,16,0,5,5,0,0,0,0.366314501,3,4
1202,19,476,2435,4.155462185,25.05263158,564,54,69,76,33,15,21,71,11,18,0,16,0,0,0,0,0.431872815,4,4
1203,11,281,1376,4,25.54545455,333,29,35,46,21,10,7,29,6,11,0,9,0,0,1,0,0.497130483,3,3
1204,22,427,2052,3.826697892,19.40909091,494,42,65,58,28,13,24,73,5,18,0,0,4,0,0,1,0.336708695,4,3
1205,42,709,3477,4.042313117,16.88095238,792,61,104,114,39,17,37,76,15,38,0,42,4,0,0,5,0.371064007,4,4
1206,19,433,1962,3.672055427,22.78947368,446,44,44,86,20,21,23,33,8,19,0,30,0,0,4,1,0.330065399,3,3
1207,34,628,3189,4.106687898,18.47058824,791,92,82,132,30,34,19,60,1,32,0,20,1,0,0,3,0.318021953,4,4
1208,23,471,2429,4.095541401,20.47826087,597,80,74,77,29,21,20,72,4,22,0,12,0,0,0,0,0.275138676,3,3
1209,6,303,1523,4.052805281,50.5,360,41,50,58,20,12,11,31,12,5,0,8,0,0,1,5,0.490174443,3,2
1210,19,404,1914,3.777227723,21.26315789,434,24,67,60,24,13,11,71,2,19,0,9,0,0,1,2,0.361989111,3,4
1211,12,280,1307,3.753571429,23.33333333,317,29,33,41,8,9,15,35,7,11,0,11,1,0,0,1,0.266406178,3,3
1212,27,493,2390,3.92494929,18.25925926,554,55,60,97,25,6,24,51,4,20,0,27,7,0,1,0,0.308057755,4,4
1213,7,117,569,3.888888889,16.71428571,135,9,19,13,4,6,9,25,2,6,0,0,0,0,0,0,0.181953371,2,3
1214,21,380,1943,4.178947368,18.0952381,461,48,71,56,22,15,14,63,21,20,0,11,0,0,0,3,0.264733464,4,3
1215,13,262,1368,4.267175573,20.15384615,318,37,35,41,10,7,18,34,4,11,0,8,2,0,0,1,0.290103197,3,2
1216,22,506,2646,4.31027668,23,635,80,56,88,25,14,22,43,4,21,0,15,0,0,0,1,0.348594964,4,4
1217,30,601,2983,4.029950083,20.03333333,731,64,67,107,49,19,23,48,5,30,0,30,0,0,0,4,0.431254983,4,4
1218,21,446,2313,4.226457399,21.23809524,547,65,53,92,31,13,17,38,16,20,0,9,0,0,0,1,0.340925306,3,3
1219,23,517,2321,3.529980658,22.47826087,545,28,93,63,20,17,26,119,23,21,0,6,1,0,1,2,0.361310363,3,2
1220,23,419,2082,4.07875895,18.2173913,474,58,48,78,19,14,18,32,2,19,1,17,2,0,0,1,0.395060271,4,4
1221,27,576,2953,4.201388889,21.33333333,727,72,42,120,38,23,25,42,5,27,0,29,0,0,0,1,0.338795364,4,4
1222,7,146,670,3.712328767,20.85714286,166,13,21,17,8,5,9,26,7,6,0,6,1,0,1,0,0.395673603,2,2
1223,26,472,2400,4.190677966,18.15384615,584,59,66,84,40,11,24,49,13,18,1,27,2,2,0,1,0.362425119,4,4
1224,30,627,3269,4.275917065,20.9,837,104,91,106,31,17,25,75,2,24,0,14,5,0,1,0,0.322788507,5,4
1225,25,571,2655,3.77408056,22.84,600,58,65,74,29,22,40,61,6,21,0,30,3,0,2,1,0.331707209,4,4
1226,14,235,1192,4.119148936,16.78571429,284,24,34,45,23,9,5,28,4,13,0,8,0,0,0,1,0.389146209,3,2
1227,43,438,1989,3.655251142,10.18604651,489,44,50,44,33,14,15,79,1,35,0,12,8,0,0,1,0.184871271,3,4
1228,4,175,832,3.88,43.75,186,23,19,40,7,8,4,9,5,4,0,17,0,0,0,0,0.469651222,3,2
1229,25,493,2361,3.638945233,19.72,510,42,66,88,15,16,15,56,17,22,0,12,3,1,2,5,0.363088369,3,4
1230,29,717,4004,4.631799163,24.72413793,975,188,86,159,43,21,29,53,4,28,0,31,0,0,1,0,0.294584423,5,4
1231,33,564,2731,3.904255319,17.09090909,641,73,69,97,39,18,28,62,7,33,0,21,0,0,0,0,0.327945977,4,4
1232,3,140,629,3.578571429,46.66666667,146,6,22,17,3,2,5,31,8,2,0,2,0,0,1,0,0.514555573,2,2
1233,9,201,959,3.885572139,22.33333333,253,24,34,31,9,4,7,34,4,9,0,7,0,0,1,0,0.465307832,2,3
1234,16,353,1773,4.110481586,22.0625,421,41,38,57,24,12,31,37,0,12,0,18,4,0,0,4,0.31493184,4,4
1235,24,396,2030,4.199494949,16.5,513,78,50,65,22,19,16,46,4,20,2,8,3,0,0,1,0.241997704,4,4
1236,37,511,2612,4.187866928,13.81081081,608,45,77,115,27,15,14,34,9,37,0,11,0,0,0,1,0.381008357,4,4
1237,10,261,1279,3.869731801,26.1,301,20,36,49,11,15,4,36,2,9,0,1,0,0,0,0,0.532011032,4,3
1238,11,180,851,3.811111111,16.36363636,205,18,23,25,9,4,2,34,6,9,0,9,1,0,0,1,0.392108083,3,2
1239,82,1173,5838,4.023870418,14.30487805,1432,128,180,181,52,38,65,141,15,74,0,43,8,0,1,2,0.389571816,6,4
1240,22,400,1866,3.71,18.18181818,468,24,65,46,11,16,18,80,1,19,0,7,3,0,1,3,0.303627551,4,4
1241,42,925,4480,3.954594595,22.02380952,1101,93,100,137,61,26,38,115,16,41,0,33,1,0,2,0,0.352813542,5,4
1242,21,486,2373,3.835390947,23.14285714,558,47,54,79,35,24,17,53,8,20,0,14,0,1,1,0,0.344326019,4,3
1243,11,315,1476,3.682539683,28.63636364,342,11,47,41,14,18,28,52,5,11,0,0,0,0,0,0,0.271379888,2,2
1244,32,790,3706,3.779746835,24.6875,895,73,107,126,38,27,33,95,16,27,0,31,4,0,0,3,0.357136279,4,4
1245,12,355,1745,3.969014085,29.58333333,410,33,55,64,28,15,13,34,3,11,0,12,0,0,0,1,0.277137607,3,3
1246,19,319,1558,3.962382445,16.78947368,407,26,50,57,14,10,5,49,6,19,0,1,0,0,0,1,0.330635428,3,3
1247,27,793,3621,3.624211854,29.37037037,881,46,129,94,26,30,42,129,16,26,0,26,1,0,1,5,0.380455017,3,4
1248,35,691,3521,4.179450072,19.74285714,860,104,73,149,47,38,34,41,5,33,0,35,1,0,3,1,0.340433896,4,4
1249,20,357,1857,4.224089636,17.85,452,37,34,72,23,6,19,32,2,17,0,13,2,0,1,2,0.535877705,4,4
1250,20,439,2202,4.063781321,21.95,514,50,48,90,31,9,13,39,6,19,0,21,0,0,0,1,0.353002638,4,4
1251,14,362,1848,4.209944751,25.85714286,458,61,47,65,26,12,23,45,8,13,0,20,0,0,0,0,0.2720384,4,3
1252,30,580,2745,3.812068966,19.33333333,646,69,71,91,37,20,20,75,7,29,0,23,1,0,1,0,0.315735608,4,4
1253,9,169,768,3.556213018,18.77777778,175,12,28,26,6,6,10,23,3,8,0,2,0,0,1,1,0.479302615,2,2
1254,32,641,3154,4.020280811,20.03125,766,86,98,113,37,23,32,68,12,23,3,25,6,0,0,7,0.216756359,4,3
1255,16,270,1342,4.085185185,16.875,330,48,35,49,16,7,22,19,13,16,0,13,0,0,3,2,0.267302036,3,3
1256,18,273,1231,3.622710623,15.16666667,267,18,45,30,11,6,12,40,5,17,0,9,1,0,0,1,0.317853987,3,3
1257,14,292,1531,4.260273973,20.85714286,370,38,45,54,18,6,15,37,1,10,0,1,4,0,0,0,0.617097855,3,4
1258,5,121,563,3.719008264,24.2,137,14,18,19,3,3,5,14,4,5,0,0,0,0,1,0,0.277941525,2,2
1259,10,247,1233,4.076923077,24.7,293,24,36,47,16,7,15,40,5,10,0,7,0,0,1,1,0.449936926,3,2
1260,15,335,1586,3.764179104,22.33333333,387,41,46,70,16,17,11,35,3,14,0,6,0,0,1,2,0.343091637,3,3
1261,24,428,2027,3.789719626,17.83333333,443,24,58,72,21,14,14,48,1,24,0,0,0,0,4,0,0.423444718,3,2
1262,7,151,757,4.099337748,21.57142857,170,16,16,22,11,8,5,20,2,6,0,1,0,0,3,3,0.398523927,2,3
1263,39,651,3273,4.095238095,16.69230769,815,89,66,124,31,30,24,67,5,25,0,21,13,0,0,2,0.257707715,4,4
1264,11,334,1572,3.80239521,30.36363636,359,32,45,50,11,11,17,41,9,11,0,11,0,0,1,0,0.350695759,3,3
1265,3,303,1402,3.722772277,101,333,23,44,43,7,14,10,47,3,2,0,12,0,0,2,2,0.443237603,3,2
1266,27,475,2383,4.107368421,17.59259259,576,67,64,80,21,17,16,61,12,26,0,19,1,0,1,0,0.311485618,4,4
1267,7,191,907,3.863874346,27.28571429,221,17,31,29,11,3,5,29,2,6,0,10,0,0,1,2,0.391166598,2,2
1268,31,529,2666,4.103969754,17.06451613,640,56,80,80,22,16,20,62,4,30,0,11,1,0,0,1,0.340451658,4,4
1269,8,255,1313,4.176470588,31.875,328,36,36,50,27,8,4,24,11,8,0,12,0,0,0,1,0.526572406,2,2
1270,25,449,2133,3.839643653,17.96,486,37,64,66,22,23,25,59,5,20,1,19,4,0,1,1,0.239742234,4,4
1271,20,430,2264,4.03255814,21.5,502,50,82,57,16,22,14,76,12,19,0,14,0,0,3,0,0.241560534,3,3
1272,36,731,3644,4.093023256,20.30555556,847,88,91,117,48,29,39,76,3,28,0,27,7,0,1,2,0.363789886,5,4
1273,21,358,1727,3.812849162,17.04761905,373,32,46,58,15,6,9,38,13,17,0,17,3,0,1,0,0.31495738,4,3
1274,22,545,2699,3.944954128,24.77272727,674,62,59,103,26,20,24,67,10,18,0,22,3,0,0,1,0.39418152,4,4
1275,4,237,1210,4.156118143,59.25,286,26,39,47,7,9,0,32,14,4,0,4,0,0,4,1,0.50595808,1,1
1276,43,1042,5235,4.074856046,24.23255814,1205,96,134,188,67,42,47,101,7,42,0,20,0,0,1,1,0.382922858,4,4
1277,12,245,1177,3.86122449,20.41666667,292,28,41,21,11,6,13,56,6,11,0,6,1,0,0,3,0.212855875,3,3
1278,17,489,2331,3.742331288,28.76470588,575,35,69,73,20,23,23,78,2,16,0,0,0,0,0,3,0.427835494,3,3
1279,26,483,2353,3.971014493,18.57692308,562,59,69,79,19,12,37,59,7,25,0,20,1,0,0,2,0.253266096,4,4
1280,6,221,1078,3.502262443,36.83333333,219,15,31,28,5,18,11,31,9,5,0,6,0,0,1,0,0.358211339,2,2
1281,26,446,2136,3.798206278,17.15384615,467,49,60,80,19,18,19,61,10,25,0,31,1,0,4,3,0.272526413,3,2
1282,28,464,2214,3.788793103,16.57142857,546,50,72,65,21,15,25,66,7,25,0,13,2,0,1,0,0.273108006,3,3
1283,34,704,3639,4.282670455,20.70588235,897,105,73,142,39,24,24,71,18,23,0,40,10,0,1,1,0.308445483,4,4
1284,30,392,2010,4.176020408,13.06666667,486,59,51,86,23,7,14,24,2,30,0,5,0,0,1,2,0.380813718,4,4
1285,20,443,2275,4.198645598,22.15,538,21,72,82,21,34,12,51,17,19,0,2,0,0,0,1,0.439918458,3,3
1286,3,214,1032,3.747663551,71.33333333,249,20,32,34,6,10,16,35,5,2,0,0,0,0,2,1,0.386802465,2,2
1287,27,620,3110,4.069354839,22.96296296,730,65,89,109,29,19,36,73,6,20,3,12,4,0,1,1,0.4558658,4,4
1288,8,409,2157,4.305623472,51.125,519,57,50,71,25,14,20,53,9,8,0,8,0,0,0,0,0.540079892,3,3
1289,24,526,2785,4.357414449,21.91666667,681,62,58,104,41,18,11,36,5,24,0,19,0,0,0,1,0.449863672,4,4
1290,9,355,1817,4.101408451,39.44444444,438,45,62,59,15,21,19,55,10,8,0,4,0,0,0,2,0.443396479,3,3
1291,16,233,1086,3.738197425,14.5625,261,30,32,36,12,9,17,27,0,15,0,15,1,0,0,0,0.322221845,3,4
1292,23,441,2168,4.022675737,19.17391304,517,52,67,75,33,15,18,44,5,20,1,31,2,0,2,0,0.366526008,3,4
1293,21,427,2023,3.761124122,20.33333333,506,39,52,75,12,16,18,53,7,21,0,15,0,0,0,1,0.300862134,4,3
1294,20,579,2864,4.025906736,28.95,687,76,73,111,33,15,25,60,8,18,0,37,1,0,0,1,0.303766012,4,3
1295,13,274,1266,3.667883212,21.07692308,292,21,44,49,22,14,6,25,2,12,0,15,0,0,0,0,0.285368353,3,4
1296,17,339,1625,3.849557522,19.94117647,375,31,56,48,21,18,18,53,6,16,0,4,0,0,0,3,0.322350681,3,3
1297,23,442,2234,4.104072398,19.2173913,548,55,71,70,27,19,18,50,7,15,1,16,6,0,1,1,0.24933815,4,4
1298,21,302,1647,4.271523179,14.38095238,383,41,48,63,22,9,10,34,4,19,0,8,2,0,1,0,0.349891096,4,4
1299,19,456,2259,4.010964912,24,508,56,65,71,24,13,12,65,9,15,0,19,3,0,1,0,0.363788694,4,3
1300,16,353,1811,4.130311615,22.0625,408,33,41,64,26,18,9,42,17,16,0,2,0,0,2,2,0.45048207,4,3
1301,15,386,2015,4.204663212,25.73333333,495,55,52,72,22,14,25,47,11,15,0,1,0,0,0,2,0.301080644,3,3
1302,26,404,1849,3.727722772,15.53846154,424,37,50,70,22,29,13,40,9,22,0,20,4,0,0,0,0.420828104,3,3
1303,23,550,2827,4.205454545,23.91304348,714,93,84,96,23,30,21,60,12,23,0,24,0,0,0,3,0.359994769,4,4
1304,12,250,1233,4.004,20.83333333,297,34,36,51,15,15,18,25,14,11,0,16,0,0,0,0,0.307575583,3,3
1305,30,534,2544,3.852059925,17.8,604,71,63,96,38,24,23,65,11,29,0,24,1,0,1,1,0.287441045,4,4
1306,3,65,309,3.923076923,21.66666667,75,12,8,9,2,4,3,6,0,3,0,5,0,0,0,0,0.302791834,2,1
1307,21,349,1731,4.031518625,16.61904762,413,38,48,67,20,9,27,43,11,21,0,4,0,0,0,2,0.354361147,3,3
1308,19,439,2090,3.845102506,23.10526316,479,31,69,58,17,14,21,55,15,18,0,30,0,0,0,0,0.363783956,3,3
1309,24,429,2185,4.160839161,17.875,548,43,53,83,25,14,18,38,3,24,0,9,0,0,0,1,0.429338664,4,4
1310,19,340,1650,3.923529412,17.89473684,371,33,43,60,26,7,12,48,9,17,0,9,1,0,0,2,0.317510426,3,3
1311,16,426,2073,3.94600939,26.625,500,57,58,67,24,14,21,55,6,13,0,19,2,0,0,1,0.362309933,4,3
1312,34,644,3396,4.136645963,18.94117647,776,85,68,123,36,16,35,68,9,33,0,31,1,0,1,0,0.362420887,4,4
1313,17,248,1288,4.233870968,14.58823529,294,38,33,41,21,7,10,28,1,16,0,5,1,0,0,0,0.279691637,3,4
1314,10,197,968,3.939086294,19.7,231,22,24,34,17,10,7,23,3,10,0,1,0,0,0,0,0.31829536,3,3
1315,25,714,3665,4.147058824,28.56,870,74,115,125,28,43,41,99,10,23,0,18,1,0,0,0,0.442881465,4,4
1316,23,482,2299,3.825726141,20.95652174,551,54,79,92,17,18,7,72,11,22,0,12,0,0,0,1,0.327256441,4,4
1317,23,368,1677,3.652173913,16,397,30,59,43,23,22,20,65,14,22,0,13,1,0,0,2,0.203787267,3,3
1318,14,511,2567,3.761252446,36.5,562,40,81,81,19,35,10,73,8,13,0,21,0,0,3,4,0.435016513,3,3
1319,36,515,2287,3.522330097,14.30555556,549,29,84,77,23,10,43,68,3,30,2,24,4,0,0,3,0.34214142,3,4
