,Sent_Count,Word_Count,Char_Count,Avg_Word_Count,Verb_Count,Noun_Count,Adj_Count,Conj_Count,Adverb_Count,pNoun_Count,Count_Fullstops,Count_Exclamation,Count_Comma,Count_Questionmark,Count_Hyphens,Capitalization_Errors,Grammar_Error_Count,Punctuation_Errors,Connectivity_Index,Semantic_Similarity,Flesch_Reading_Ease_Score,Flesh_Kincaid_Grade,Dale_Challl_Readability_Score,Lexical_Diversity,Lexical_Density,Lexical_Originality,Total Score
503,10,305,1427,3.757377049,47,38,16,10,20,51,10,0,11,0,0,0,1,6,17.18931894,0.401357204,76.85389344,8.414232493,6.443562295,0.363934426,182,0.000149091,7
504,49,726,3562,4.05922865,107,134,42,12,39,74,48,1,27,0,0,0,2,2,21.98412306,0.361517578,85.40551948,1.059867224,6.111334699,0.280991736,408,0.000274006,10
505,17,346,1833,4.427745665,48,75,25,10,13,23,16,0,8,1,0,1,1,0,22.37157323,0.344585776,75.9033543,3.809242207,7.977422067,0.453757225,194,0.000210877,9
506,18,457,2342,4.242888403,63,98,27,19,31,33,16,1,25,1,0,0,2,0,29.54175549,0.424153179,71.10378981,6.358451178,7.59079983,0.398249453,271,0.000244456,11
507,21,296,1469,4.101351351,28,54,23,8,17,19,21,0,6,0,0,0,0,3,13.62418794,0.400163591,92.20873874,0.87956858,6.629441377,0.408783784,149,0.000162523,7
508,14,300,1358,3.663333333,38,51,15,9,15,36,14,0,13,0,0,1,1,2,18.05099472,0.325198621,99.639,4.533882603,5.804657143,0.363333333,164,0.000146405,8
509,8,317,1518,3.839116719,57,56,15,12,18,52,6,0,0,0,0,2,1,5,15.98862445,0.349579185,72.14117705,12.23416667,6.896978864,0.34384858,210,0.000146405,8
510,27,446,2158,3.966367713,53,87,24,16,25,42,27,0,22,0,0,1,2,4,23.42721889,0.36750108,85.93103554,1.926156648,6.898666052,0.338565022,247,0.000202818,8
511,16,260,1263,4.011538462,24,59,16,6,8,25,15,1,10,0,0,1,0,1,15.51824217,0.248241946,95.97971154,2.058060345,6.568076923,0.384615385,138,0.000134317,8
512,15,336,1554,3.723214286,55,53,18,13,16,47,15,0,3,0,0,1,3,4,15.32926079,0.326268911,90.93828571,4.745675676,5.92239119,0.375,202,0.000169239,8
513,34,517,2540,4.056092843,67,88,32,11,37,67,33,0,25,1,0,0,2,1,19.58976483,0.315542936,87.4919385,1.301067624,6.620247548,0.373307544,302,0.000259231,8
514,27,429,1967,3.687645688,66,77,26,21,24,51,22,4,10,1,0,1,2,1,17.80541222,0.252252609,96.05043512,1.889583333,6.117689122,0.342657343,265,0.000197445,8
515,20,363,1832,4.173553719,43,86,33,14,12,25,19,0,11,1,0,0,1,1,14.82991331,0.383306056,86.79952686,2.736311927,6.407180771,0.303030303,213,0.000147748,8
516,33,604,2932,4.024834437,79,121,37,21,26,36,32,0,36,1,0,0,1,1,34.49636803,0.333540082,90.35113285,2.867189491,6.792575336,0.32615894,320,0.000264604,12
517,11,317,1457,3.738170347,50,59,14,7,13,31,10,0,4,1,0,1,0,0,20.96588813,0.414352745,90.58265271,7.442414947,6.360960683,0.296529968,174,0.000126258,6
518,16,259,1306,4.123552124,36,50,12,2,14,31,13,1,1,1,0,0,0,0,26.61189975,0.43107751,83.91974542,1.731096626,5.902566023,0.32046332,145,0.000111483,7
519,32,491,2476,4.175152749,68,86,35,19,23,49,32,0,19,0,0,2,1,3,30.98508946,0.411605805,83.22809986,1.292072867,6.745146741,0.32586558,280,0.000214906,9
520,24,549,2678,4,80,103,42,15,40,52,23,1,24,0,2,1,1,1,34.91997258,0.314987749,83.7611373,4.937222222,6.669351366,0.360655738,332,0.000265947,10
521,39,455,2025,3.608791209,60,74,17,14,16,48,31,0,13,8,0,0,0,1,11.73608154,0.256897062,105.3731136,0.369004149,5.325672161,0.298901099,229,0.00018267,8
522,20,398,1836,3.751256281,52,66,25,16,26,51,18,1,29,1,0,0,2,3,15.74118566,0.2835145,90.34554523,3.610828918,6.448514874,0.374371859,236,0.000200132,9
523,15,318,1492,3.795597484,49,61,15,8,10,49,15,0,13,0,0,0,0,1,18.05392178,0.366754919,88.21322642,4.180547945,6.276950818,0.358490566,192,0.000153121,7
524,17,285,1384,4.007017544,39,63,9,8,13,35,17,0,17,0,0,1,2,0,11.24415343,0.386797667,86.5177709,2.057322515,6.628766254,0.368421053,167,0.000141032,8
525,10,209,1008,3.909090909,30,36,11,13,10,35,10,0,5,0,0,1,1,0,17.96078997,0.336546987,80.37748086,4.035384615,6.410795502,0.483253589,135,0.00013566,6
526,6,254,1296,4.204724409,32,50,11,18,14,30,6,0,12,0,0,0,3,0,35.43144617,0.476261526,60.61469816,14.2283871,7.849855381,0.405511811,155,0.000138346,7
527,23,498,2354,3.917670683,48,84,25,14,40,41,23,0,19,0,0,3,0,0,19.73955904,0.372912437,95.67129649,4.50531677,6.771391601,0.313253012,251,0.000209534,10
528,33,457,2175,3.881838074,61,75,17,14,25,73,20,2,3,11,0,0,1,7,13.98105435,0.267174661,94.85012267,0.855769032,5.912750275,0.358862144,265,0.000220279,10
529,23,425,2102,4.037647059,72,85,15,22,20,56,23,0,7,0,0,1,4,0,20.55576663,0.405360788,82.37932992,2.858357488,6.336362916,0.352941176,270,0.000201475,8
530,27,501,2419,3.948103792,72,94,24,16,18,71,27,0,19,0,0,3,1,3,36.62476395,0.348465443,85.67057219,2.918778878,6.416356554,0.327345309,295,0.000220279,8
531,45,903,4616,4.295681063,118,173,35,14,51,90,34,6,29,4,0,2,2,2,24.78132582,0.320781738,88.84474197,3.666578375,6.782604009,0.289036545,480,0.000350566,11
532,18,389,1863,3.876606684,47,68,17,13,23,42,17,0,3,1,0,0,2,5,37.20647713,0.365403026,83.77118752,4.356397849,6.332061497,0.249357326,210,0.000130287,8
533,22,369,1927,4.327913279,35,88,27,13,12,28,22,0,6,0,0,1,0,0,21.85185927,0.483096033,79.30336475,1.988155413,6.308454373,0.298102981,202,0.000147748,8
534,21,371,1774,3.892183288,61,76,20,18,16,46,21,0,14,0,0,2,1,3,8.071797207,0.311755776,92.90171608,2.62714625,6.044949955,0.377358491,237,0.000188043,8
535,16,354,1635,3.694915254,66,62,15,9,30,47,15,0,1,1,0,0,2,8,38.46914211,0.319975257,83.04931144,4.596886792,5.938222034,0.302259887,229,0.000143719,8
536,9,409,2004,3.982885086,65,75,17,22,27,53,9,0,13,0,0,6,1,3,49.79287709,0.506574631,58.5269818,15.58630229,6.97152244,0.300733496,259,0.000165209,9
537,20,376,1867,4.045212766,54,69,13,8,13,54,17,0,6,3,0,0,3,0,20.46765936,0.353246748,84.928,3.030033917,6.03879383,0.300531915,211,0.000151778,8
538,34,472,2214,3.809322034,75,93,11,22,20,67,34,0,8,0,0,0,1,4,13.08426732,0.291961193,90.57915753,0.719463364,6.098094367,0.328389831,288,0.000208191,8
539,41,618,2986,3.980582524,78,111,27,20,28,66,37,2,28,2,0,2,0,1,15.08376574,0.222661227,94.34155695,1.434644452,6.479242537,0.357605178,330,0.00029684,10
540,32,350,1644,3.854285714,47,62,25,2,11,43,27,3,8,2,0,1,1,1,8.444754724,0.245875716,100.9814375,-0.276785714,6.0738,0.354285714,190,0.000166552,8
541,18,386,2044,4.419689119,37,91,22,26,21,24,18,0,16,0,0,1,1,0,14.20046062,0.336284429,78.55179044,4.312016461,7.072735118,0.378238342,221,0.000196102,8
542,2,18,88,4.055555556,2,5,3,0,0,1,2,0,0,0,0,0,0,0,0.84657359,0.582511663,89.6,-1.870217391,7.591788889,0.611111111,11,1.48E-05,2
543,6,172,835,3.941860465,21,38,14,10,7,6,6,0,5,0,0,3,1,0,37.23581757,0.272680134,73.95577519,7.743957346,7.261622481,0.441860465,96,0.000102081,6
544,23,420,2101,4.119047619,66,84,16,13,21,63,23,0,19,0,0,0,0,1,7.273136238,0.435357302,79.52878882,2.744299517,6.046048654,0.280952381,263,0.000158494,8
545,24,440,2172,4.070454545,64,94,21,16,12,42,11,10,23,3,0,0,0,1,11.03078933,0.352410346,85.36075758,2.808422897,6.842560606,0.375,249,0.000221622,8
546,18,402,2065,4.315920398,47,66,24,14,14,35,16,0,16,2,0,2,0,3,13.12641846,0.387933403,87.57114428,4.689640523,7.100949751,0.395522388,199,0.000213563,8
547,39,681,3356,4.070484581,88,132,45,24,26,74,37,1,29,1,0,0,4,2,35.44084781,0.283904374,85.38026093,2.383712575,6.774868372,0.321585903,389,0.000294153,10
548,19,413,2139,4.263922518,65,119,27,10,9,32,19,0,8,0,0,3,5,4,11.33125282,0.473935664,67.80697209,4.665377454,6.129247853,0.263922518,262,0.000146405,8
549,13,249,1136,3.763052209,39,28,16,6,4,39,13,0,7,0,0,0,2,1,4.989616033,0.366989821,112.3070992,4.335022624,1.584167315,0.261044177,132,8.73E-05,6
550,22,443,2230,4.106094808,69,89,28,27,24,41,22,0,9,0,0,1,2,5,17.4603263,0.370815992,82.50855479,3.66282754,6.096640612,0.295711061,278,0.000175955,8
551,19,447,2268,4.147651007,59,88,30,17,22,52,19,0,2,0,0,0,2,5,24.97554433,0.305071265,78.672568,5.29277677,6.287029424,0.333333333,268,0.000200132,8
552,33,629,3018,3.979332273,89,98,41,17,28,63,30,0,23,3,0,1,1,2,17.36930244,0.310871363,95.49102857,3.344805954,6.79099986,0.3354531,336,0.000283408,11
553,34,608,2814,3.766447368,89,100,27,20,41,80,31,2,13,1,0,1,2,5,34.14736239,0.291530162,94.06599071,2.760588235,6.029747601,0.310855263,356,0.000253858,10
554,37,604,2940,3.96192053,104,113,32,21,35,77,37,0,7,0,0,0,6,6,17.48491365,0.371818215,91.65918829,1.954404177,5.936302381,0.324503311,382,0.00026326,10
555,23,562,2776,4.112099644,77,106,34,17,45,47,22,0,57,1,0,0,1,1,32.45199508,0.277084768,81.62764583,5.662428786,7.152344221,0.37366548,326,0.000282065,10
556,25,591,2978,4.187817259,72,129,36,17,39,31,21,1,27,3,0,0,1,0,38.76480051,0.287841648,83.92567919,5.281929957,7.080025387,0.314720812,323,0.000249829,12
557,18,424,1996,3.846698113,55,72,26,18,34,49,15,2,12,1,0,0,1,3,20.1805806,0.326375842,87.95063941,5.234257703,6.778605556,0.356132075,253,0.000202818,8
558,20,376,1774,3.845744681,57,68,19,8,14,50,19,0,3,1,0,1,3,5,21.42795128,0.249465585,90.553,3.10437037,6.248767234,0.353723404,216,0.000178641,8
559,31,561,2651,3.875222816,73,93,42,17,36,47,19,10,19,2,0,0,1,4,29.55250594,0.297439784,93.4614266,2.843425499,6.419893226,0.35828877,308,0.000269976,10
560,14,220,1061,4.013636364,28,47,14,15,4,24,14,0,8,0,0,1,1,1,8.5281678,0.332375973,95.51772727,1.786313364,6.856201299,0.436363636,132,0.000128944,7
561,26,484,2456,4.223140496,77,109,33,14,18,38,23,3,15,1,0,4,1,1,10.69011393,0.473609269,81.66600445,2.923421053,6.45201316,0.295454545,289,0.000192073,8
562,27,515,2531,4.011650485,75,101,36,24,21,64,22,0,13,5,0,1,4,3,27.76670232,0.349334568,88.58316433,3.200239941,6.084923589,0.333980583,321,0.000231024,9
563,19,292,1516,4.287671233,37,65,17,4,11,27,19,0,2,0,0,0,4,0,21.53598373,0.32325989,75.34564167,1.234526316,6.669938068,0.366438356,161,0.000143719,8
564,11,276,1353,3.981884058,35,57,16,12,14,36,11,0,2,0,0,2,0,0,22.49407538,0.415277958,80.21555336,5.979090909,6.254052569,0.355072464,170,0.00013163,8
565,26,468,2294,4.004273504,71,100,23,14,26,54,25,0,16,1,1,1,8,1,21.06608228,0.309296697,86.06884615,2.65468254,6.351223077,0.326923077,288,0.000205504,8
566,17,344,1670,3.930232558,42,69,19,10,11,40,16,0,7,1,0,1,5,2,31.67302078,0.274860859,81.5298974,3.711579674,6.384414774,0.337209302,191,0.000155807,8
567,25,560,2538,3.675,81,85,23,29,31,76,24,0,16,1,0,1,3,3,29.01762616,0.269299686,93.90935714,4.791876717,6.213754286,0.282142857,325,0.00021222,8
568,23,421,2165,4.280285036,57,108,31,17,22,27,21,0,18,2,0,0,0,2,13.02064898,0.33119604,81.14967365,2.768276368,6.644728194,0.370546318,262,0.000209534,9
569,29,638,3279,4.268025078,76,137,40,10,49,29,27,0,48,2,0,0,0,0,51.41689582,0.399356425,70.73258621,4.722979664,7.029377116,0.338557994,341,0.000290124,11
570,38,665,3368,4.178947368,85,137,36,15,27,60,38,0,21,0,1,2,4,0,35.88877469,0.339535385,84.11761278,2.388620415,6.783958647,0.306766917,360,0.000274006,10
571,28,300,1374,3.726666667,39,51,14,8,10,46,22,2,10,4,0,0,1,1,10.34178025,0.221421599,102.054,-0.321155084,5.904828571,0.346666667,168,0.000139689,8
572,23,462,2434,4.374458874,60,103,24,17,26,47,22,0,13,0,0,0,1,1,35.11594826,0.371157944,74.0129729,3.700131709,7.196124732,0.396103896,277,0.000245799,10
573,20,417,2043,4.026378897,60,78,20,17,18,63,17,3,19,1,0,0,3,3,14.74731705,0.242595151,85.65354496,4.004433063,6.639676787,0.354916067,256,0.000198788,8
574,6,165,778,3.824242424,24,31,8,8,7,22,6,0,2,0,0,3,3,2,13.77753129,0.294800758,81.50431818,7.007368421,6.627348485,0.43030303,100,9.54E-05,6
575,15,283,1427,4.106007067,51,63,9,21,7,37,15,0,6,0,0,0,1,4,17.49597622,0.368008196,81.56165842,3.046760563,6.525113522,0.356890459,188,0.00013566,9
576,22,406,1908,3.852216749,48,77,16,16,14,36,22,0,4,0,0,1,0,0,12.92005251,0.330558062,96.62728168,3.105256782,6.068618854,0.339901478,206,0.000185357,8
577,31,560,2471,3.569642857,72,90,24,25,49,69,28,1,28,2,0,1,2,3,30.21876042,0.292154163,96.49701613,2.922187616,5.688553571,0.275,329,0.000206847,8
578,29,425,2111,4.077647059,56,83,23,13,14,56,24,6,9,2,0,0,0,1,23.39612254,0.279397666,80.48705882,0.896391626,6.592573022,0.32,245,0.00018267,8
579,35,454,2286,4.185022026,64,90,33,15,10,49,34,0,11,1,0,0,0,1,11.87999669,0.221624807,88.75754626,0.198881502,6.644904884,0.396475771,261,0.00024177,11
580,20,564,2447,3.478723404,82,74,21,19,44,78,20,0,20,0,0,2,2,5,66.79510798,0.370162278,83.412,7.264379747,6.351053333,0.29787234,318,0.000225652,9
581,15,596,2719,3.677852349,92,87,19,36,36,79,15,0,11,0,0,1,1,10,91.3564753,0.428342164,76.79559955,11.9698481,6.825964609,0.288590604,349,0.000231024,9
582,44,714,3667,4.259103641,91,139,53,25,38,52,28,14,34,2,0,0,2,1,27.04838861,0.397939861,82.06683919,1.729306744,7.006694856,0.327731092,398,0.000314301,11
583,20,344,1608,3.813953488,44,66,16,12,11,51,20,0,13,0,0,0,0,0,15.23707715,0.266830593,94.69386047,2.460876623,6.279765349,0.38372093,200,0.000177298,8
584,32,455,2080,3.687912088,62,83,19,14,17,77,27,0,13,5,0,4,5,3,14.27066027,0.238749519,98.13439732,1.17880609,6.007508242,0.340659341,272,0.000208191,9
585,32,601,2917,3.995008319,77,122,42,33,25,54,27,4,22,2,0,5,4,4,41.44881061,0.25383994,89.65855371,3.079436424,6.748698918,0.349417637,353,0.000282065,10
586,6,111,544,4,18,16,9,6,5,9,6,0,1,0,0,0,0,0,13.83186855,0.375207841,87.45209459,2.912727273,6.687883784,0.558558559,63,8.33E-05,5
587,13,167,759,3.664670659,26,29,8,7,11,24,13,0,2,0,0,1,2,0,10.82582675,0.395358324,99.06441732,0.557967914,5.691932704,0.467065868,105,0.000104767,6
588,23,419,1992,3.856801909,58,69,23,14,27,41,23,0,9,0,0,0,1,3,27.93370157,0.290809035,90.2164242,2.824120594,5.972111248,0.338902148,232,0.000190729,8
589,27,277,1381,4.140794224,44,60,18,7,11,25,21,3,7,3,0,3,2,2,9.095014239,0.267392248,91.66445113,-1.106109491,6.938536155,0.393501805,165,0.000146405,8
590,22,441,1985,3.66893424,57,79,35,8,22,42,20,0,24,2,0,1,0,0,24.42974211,0.30745399,94.98274119,3.775343053,6.456808967,0.353741497,241,0.000209534,10
591,16,217,1117,4.244239631,28,42,21,14,8,21,16,0,2,0,0,0,1,2,15.59304033,0.330632091,81.56860167,0.334396853,7.074269124,0.428571429,134,0.000124914,7
592,15,315,1762,4.73968254,50,86,17,21,11,19,13,2,24,0,0,0,0,2,9.591627551,0.482528538,72.72,4.18,7.435084127,0.396825397,204,0.000167896,8
593,6,184,930,4.135869565,31,31,6,9,13,26,5,1,2,0,0,0,0,0,11.72734287,0.330352783,69.95833333,8.8,6.959686232,0.456521739,116,0.000112826,6
594,32,541,2586,3.93715342,73,89,18,26,40,62,19,6,28,7,0,2,1,4,12.88188936,0.298139721,90.68846494,2.209679601,6.313811553,0.323475046,308,0.000235054,8
595,20,375,1735,3.712,48,73,16,16,13,48,16,0,2,4,0,3,4,2,19.38665831,0.27091828,93.95415,3.159019231,6.166553333,0.354666667,214,0.000178641,8
596,23,456,2356,4.260964912,69,100,14,9,38,58,23,0,2,0,0,0,1,5,23.58970049,0.423847646,74.46810069,3.56257995,6.90526865,0.370614035,288,0.000226995,8
597,3,218,1024,3.724770642,30,55,18,19,6,11,3,0,0,0,0,2,1,5,35.38145127,0.667055368,30.62695719,28.47393939,8.544528135,0.334862385,139,9.81E-05,6
598,15,251,1197,3.924302789,40,41,11,9,11,31,15,0,18,0,0,0,0,1,16.24386178,0.259620875,90.42038778,2.12,6.668266162,0.426294821,143,0.000143719,8
599,10,283,1432,4.208480565,29,61,12,10,12,18,10,0,11,0,0,0,2,0,20.27759401,0.346508354,76.76986396,7.481737463,7.439367279,0.356890459,142,0.00013566,8
600,43,847,3980,3.878394333,95,128,55,25,38,89,33,2,26,8,0,3,3,3,16.54285175,0.285805643,102.0420966,3.882435149,6.291308665,0.284533648,430,0.000323703,11
601,20,365,1860,4.263013699,47,77,15,4,10,32,18,0,20,1,0,4,0,2,8.95163711,0.382787108,85.86412671,2.773343891,7.007535616,0.345205479,185,0.000169239,9
602,4,235,1023,3.519148936,22,32,12,8,12,27,2,2,9,0,0,0,1,1,22.40269003,0.524568081,69.44375,18.30796296,8.028712766,0.408510638,113,0.000128944,6
603,22,516,2480,3.916666667,76,89,24,34,31,73,21,0,25,1,0,3,2,5,32.35746899,0.207205415,82.3611945,5.211157832,6.48288809,0.329457364,327,0.000228338,8
604,26,495,2392,3.949494949,64,89,31,9,28,58,26,0,16,0,0,0,1,0,27.89790126,0.35557878,88.04187063,3.176082474,6.175757187,0.337373737,279,0.000224309,9
605,17,426,2079,4.007042254,52,102,19,17,11,32,17,0,19,0,0,2,2,1,17.3431519,0.318260849,83.69325186,5.914131994,6.621506849,0.338028169,233,0.000193416,7
606,8,286,1361,3.853146853,36,60,14,16,12,37,8,0,14,0,0,0,3,0,24.9971234,0.40928492,71.45434441,10.81527985,7.065993706,0.391608392,175,0.000150435,7
607,16,283,1349,3.855123675,34,63,9,10,9,42,16,0,3,0,0,2,2,2,14.59338479,0.277194381,86.34579174,2.506485058,6.466626855,0.431095406,167,0.000163866,7
608,14,434,2138,3.995391705,47,83,30,23,27,51,14,0,12,0,0,3,3,3,47.99171838,0.419040263,72.64142857,8.808361345,6.411104608,0.271889401,261,0.000158494,9
609,32,485,2478,4.210309278,72,123,20,12,11,52,31,0,8,1,0,0,3,2,13.68582489,0.347972959,82.60522068,1.186474359,6.406765464,0.315463918,290,0.000205504,10
610,26,387,1878,3.963824289,56,71,15,19,15,53,25,0,9,1,0,0,1,1,22.18864935,0.404649973,86.35967352,1.114273859,6.088420334,0.343669251,229,0.000178641,8
611,19,311,1450,3.797427653,46,57,19,10,27,27,19,0,20,0,0,1,0,0,12.00423381,0.328997791,93.92394652,2.042982456,6.123839922,0.321543408,186,0.000134317,6
612,26,475,2369,4.109473684,70,86,27,15,30,59,24,2,23,1,0,0,0,1,37.76770139,0.347913623,77.51025709,2.751254019,6.636906478,0.332631579,287,0.00021222,9
613,9,362,1773,3.994475138,55,61,16,25,18,34,9,0,11,0,0,1,3,4,37.21657784,0.446757853,62.47961019,13.24910459,7.376273603,0.359116022,209,0.000174611,8
614,22,477,2423,4.178197065,68,89,27,8,27,49,21,1,16,0,0,0,0,2,37.34675632,0.359519899,80.00908662,4.41067605,6.433259901,0.316561845,268,0.000202818,9
615,33,482,2384,4.039419087,77,81,31,20,39,59,32,0,1,1,0,3,1,1,18.33529518,0.204775959,85.47001446,0.953652838,6.883429486,0.319502075,307,0.000206847,8
616,35,660,3334,4.2,74,152,30,22,25,62,30,2,38,1,0,2,2,2,36.93779474,0.358716041,82.07318182,3.043170596,7.466647619,0.368181818,365,0.000326389,11
617,17,225,1017,3.671111111,34,34,12,4,8,30,16,0,13,1,0,2,0,0,15.08423257,0.292947859,101.6571765,0.8887946,5.907059477,0.36,122,0.000108796,7
618,3,203,917,3.581280788,33,35,10,2,9,33,3,0,1,0,0,0,2,0,56.21045562,0.518097162,41.05087028,24.9806867,8.159515435,0.374384236,122,0.000102081,8
619,20,318,1537,4,34,60,24,8,23,28,18,1,16,1,0,1,0,3,24.94776688,0.308016986,91.9965,1.758785714,6.659573962,0.408805031,177,0.000174611,8
620,8,200,960,3.87,23,39,13,8,6,26,7,0,6,0,0,0,0,3,15.73284458,0.289199084,81.209,5.921555907,6.85025,0.425,115,0.000114169,6
621,23,330,1558,3.836363636,38,58,20,4,21,41,22,0,7,0,0,2,3,1,12.69322403,0.209292457,96.64832016,1.174460893,5.831455204,0.387878788,182,0.000171925,8
622,23,508,2407,3.858267717,75,88,19,23,29,49,5,16,12,2,0,3,2,4,50.5042965,0.387581229,84.82855015,4.574080268,6.534808319,0.332677165,282,0.000226995,11
623,11,283,1386,4.014134276,38,64,19,11,11,25,10,0,17,1,0,1,1,1,18.31307689,0.397076726,82.66952136,6.22018847,6.419039158,0.371024735,167,0.000141032,7
624,12,280,1458,4.289285714,42,61,18,19,18,35,12,0,6,0,0,0,2,4,18.15927746,0.326340407,71.66095238,5.356429539,5.921690476,0.325,193,0.000122228,8
625,18,331,1675,4.187311178,49,64,23,9,13,25,16,1,16,1,0,0,0,1,22.09769866,0.33220911,82.86755874,2.816763754,6.933785264,0.380664653,183,0.000169239,11
626,36,502,2602,4.328685259,64,101,29,12,28,48,32,3,17,1,0,3,7,1,17.50841835,0.238422334,85.66744467,0.617670604,6.875933289,0.35059761,282,0.000236397,11
627,25,477,2175,3.733752621,63,78,37,4,19,61,23,1,20,1,0,0,3,2,24.02398461,0.313906819,92.75936604,3.280849438,6.039387916,0.350104822,262,0.000224309,8
628,15,202,975,3.935643564,29,36,9,7,7,29,14,0,6,0,0,0,0,3,9.859104505,0.332234949,91.3950462,0.537053498,6.336822904,0.430693069,117,0.000116855,6
629,21,470,2291,4.00212766,65,88,31,21,17,69,21,0,25,0,0,3,3,1,14.78823225,0.346625835,86.73833333,4.708529179,6.762339919,0.336170213,291,0.00021222,10
630,22,436,2108,3.944954128,67,86,19,12,14,58,22,0,10,0,0,3,0,3,17.35224008,0.371756405,90.86541701,3.581847626,6.17675246,0.311926606,256,0.00018267,8
631,3,181,858,3.762430939,26,31,12,20,15,16,3,0,0,0,0,1,3,4,27.64276152,0.252041698,46.97456722,21.96227488,8.112072007,0.44198895,120,0.000107453,5
632,42,512,2411,3.83203125,64,85,31,11,24,68,41,0,4,1,0,0,4,2,22.81774867,0.253781408,96.31244792,0.096758057,6.214897619,0.34765625,283,0.000239083,10
633,18,363,1911,4.385674931,42,82,24,10,13,33,17,0,16,1,0,0,2,0,16.35759429,0.463339686,71.93442837,3.772162254,7.246684022,0.358126722,204,0.000174611,9
634,27,419,2043,4.031026253,65,81,23,4,14,50,27,0,12,0,0,0,1,4,10.90299762,0.297183335,93.561508,1.62310559,5.988987015,0.303102625,237,0.000170582,8
635,18,334,1631,3.997005988,41,68,24,13,16,38,18,0,12,0,0,2,1,2,27.27870166,0.245748967,89.46997339,2.969952871,7.062454358,0.425149701,200,0.000190729,8
636,7,226,1071,3.82300885,36,44,10,18,13,25,7,0,4,0,0,1,3,1,14.5004028,0.301566094,78.2349115,9.090044643,6.774951075,0.402654867,146,0.000122228,6
637,14,342,1588,3.736842105,49,54,20,17,16,50,13,1,12,0,0,0,1,6,38.77158278,0.289906144,80.61894737,5.674355401,6.602601587,0.371345029,206,0.000170582,7
638,18,263,1302,4.053231939,36,53,11,11,6,38,18,0,4,0,0,0,0,1,9.360783625,0.401402265,89.06936101,1.041458333,6.282427841,0.368821293,155,0.000130287,7
639,30,501,2421,3.938123752,70,95,25,22,25,59,30,0,6,0,0,1,3,6,27.01567877,0.273074448,87.72282335,2.046570248,6.135219202,0.295409182,296,0.000198788,8
640,35,590,3017,4.220338983,77,131,38,21,35,47,32,1,14,2,0,3,4,2,31.19681574,0.358287096,84.47686441,2.073870767,6.453054964,0.303389831,349,0.000240427,10
641,21,360,1970,4.580555556,46,82,19,6,30,14,21,0,11,0,0,1,1,1,28.84438237,0.420484543,67.94,2.228063001,7.46934127,0.411111111,197,0.000198788,8
642,27,417,1971,3.839328537,61,67,13,14,9,78,25,1,3,1,0,0,4,10,11.47628756,0.293698996,93.77759392,1.594583333,5.65211279,0.294964029,242,0.000165209,8
643,15,343,1702,4.072886297,47,62,13,14,8,49,15,0,4,0,0,2,1,0,14.46522269,0.381363392,85.45973567,4.927346734,6.335876171,0.332361516,193,0.000153121,9
644,18,331,1731,4.33836858,63,63,25,14,15,35,18,0,6,0,0,1,4,3,20.23366698,0.311928093,81.84520225,2.812275641,6.742969554,0.398791541,215,0.000177298,11
645,22,241,1059,3.647302905,30,28,9,9,7,15,22,0,3,0,0,6,0,0,9.501557208,0.438960433,130.4231903,2.996520039,5.686774915,0.253112033,98,8.19E-05,6
