,Sent_Count,Word_Count,Char_Count,Avg_Word_Count,Verb_Count,Noun_Count,Adj_Count,Conj_Count,Adverb_Count,pNoun_Count,Count_Fullstops,Count_Exclamation,Count_Comma,Count_Questionmark,Count_Hyphens,Capitalization_Errors,Grammar_Error_Count,,Punctuation_Errors,,Grammar_Error_List,Number_of_Connectors,Connectivity_Index
590,22,441,1985,3.66893424,57,79,35,8,22,42,20,0,24,2,0,1,0,,0,,[],36,24.42974211
591,16,217,1117,4.244239631,28,42,21,14,8,21,16,0,2,0,0,0,1,,2,,['MISSING_TO_BETWEEN_BE_AND_VB'],28,15.59304033
592,15,315,1762,4.73968254,50,86,17,21,11,19,13,2,24,0,0,0,0,,2,,[],33,9.591627551
593,6,184,930,4.135869565,31,31,6,9,13,26,5,1,2,0,0,0,0,,0,,[],21,11.72734287
594,32,541,2586,3.93715342,73,89,18,26,40,62,19,6,28,7,0,2,1,,4,,['MD_BASEFORM'],65,12.88188936
595,20,375,1735,3.712,48,73,16,16,13,48,16,0,2,4,0,3,4,,2,,"['BELIVE_BELIEVE', 'PRP_VB', 'THE_PUNCT', 'BEEN_PART_AGREEMENT']",46,19.38665831
596,23,456,2356,4.260964912,69,100,14,9,38,58,23,0,2,0,0,0,1,,5,,['SHORT_SUPERLATIVES'],55,23.58970049
597,3,218,1024,3.724770642,30,55,18,19,6,11,3,0,0,0,0,2,1,,5,,['TOO_ADJECTIVE_TO'],43,35.38145127
598,15,251,1197,3.924302789,40,41,11,9,11,31,15,0,18,0,0,0,0,,1,,[],24,16.24386178
599,10,283,1432,4.208480565,29,61,12,10,12,18,10,0,11,0,0,0,2,,0,,"['PRP_MD_NN', 'MASS_AGREEMENT']",26,20.27759401
600,43,847,3980,3.878394333,95,128,55,25,38,89,33,2,26,8,0,3,3,,3,,"['ANYMORE_ADVERB', 'PRP_WONT', 'HE_VERB_AGR']",69,16.54285175
601,20,365,1860,4.263013699,47,77,15,4,10,32,18,0,20,1,0,4,0,,2,,[],21,8.95163711
602,4,235,1023,3.519148936,22,32,12,8,12,27,2,2,9,0,0,0,1,,1,,['IT_VBZ'],19,22.40269003
603,22,516,2480,3.916666667,76,89,24,34,31,73,21,0,25,1,0,3,2,,5,,"['CAN_I_VBD', 'PRP_VBG']",64,32.35746899
604,26,495,2392,3.949494949,64,89,31,9,28,58,26,0,16,0,0,0,1,,0,,['DOUBLE_HYPHEN'],57,27.89790126
605,17,426,2079,4.007042254,52,102,19,17,11,32,17,0,19,0,0,2,2,,1,,"['MD_BASEFORM', 'ADVERB_VERB_ADVERB_REPETITION']",48,17.3431519
606,8,286,1361,3.853146853,36,60,14,16,12,37,8,0,14,0,0,0,3,,0,,"['PRP_PAST_PART', 'HE_VERB_AGR', 'PRP_THE']",38,24.9971234
607,16,283,1349,3.855123675,34,63,9,10,9,42,16,0,3,0,0,2,2,,2,,"['AGREEMENT_SENT_START', 'WRITER_COMPOUNDS']",30,14.59338479
608,14,434,2138,3.995391705,47,83,30,23,27,51,14,0,12,0,0,3,3,,3,,"['TWITTER', 'MOST_COMPARATIVE', 'ON_SKYPE']",68,47.99171838
609,32,485,2478,4.210309278,72,123,20,12,11,52,31,0,8,1,0,0,3,,2,,"['BELIVE_BELIEVE', 'YOUR_LOVES_ONES', 'PRP_JJ']",47,13.68582489
610,26,387,1878,3.963824289,56,71,15,19,15,53,25,0,9,1,0,0,1,,1,,['MD_BASEFORM'],48,22.18864935
611,19,311,1450,3.797427653,46,57,19,10,27,27,19,0,20,0,0,1,0,,0,,[],42,12.00423381
612,26,475,2369,4.109473684,70,86,27,15,30,59,24,2,23,1,0,0,0,,1,,[],63,37.76770139
613,9,362,1773,3.994475138,55,61,16,25,18,34,9,0,11,0,0,1,3,,4,,"['RELATIVE_CLAUSE_AGREEMENT', 'TWO_CONNECTED_MODAL_VERBS', 'A_NNS']",53,37.21657784
614,22,477,2423,4.178197065,68,89,27,8,27,49,21,1,16,0,0,0,0,,2,,[],46,37.34675632
615,33,482,2384,4.039419087,77,81,31,20,39,59,32,0,1,1,0,3,1,,1,,['THE_THEY'],58,18.33529518
616,35,660,3334,4.2,74,152,30,22,25,62,30,2,38,1,0,2,2,,2,,"['TO_NON_BASE', 'A_NNS']",71,36.93779474
617,17,225,1017,3.671111111,34,34,12,4,8,30,16,0,13,1,0,2,0,,0,,[],24,15.08423257
618,3,203,917,3.581280788,33,35,10,2,9,33,3,0,1,0,0,0,2,,0,,"['A_NNS', 'MOST_COMPARATIVE']",25,56.21045562
619,20,318,1537,4,34,60,24,8,23,28,18,1,16,1,0,1,0,,3,,[],37,24.94776688
620,8,200,960,3.87,23,39,13,8,6,26,7,0,6,0,0,0,0,,3,,[],33,15.73284458
621,23,330,1558,3.836363636,38,58,20,4,21,41,22,0,7,0,0,2,3,,1,,"['THE_SUPERLATIVE', 'IT_IT', 'WILL_BASED_ON']",41,12.69322403
622,23,508,2407,3.858267717,75,88,19,23,29,49,5,16,12,2,0,3,2,,4,,"['THE_SENT_END', 'ITS_TO_IT_S']",69,50.5042965
623,11,283,1386,4.014134276,38,64,19,11,11,25,10,0,17,1,0,1,1,,1,,['HAND_COMPOUNDS'],34,18.31307689
624,12,280,1458,4.289285714,42,61,18,19,18,35,12,0,6,0,0,0,2,,4,,"['PHRASE_REPETITION', 'MD_BASEFORM']",38,18.15927746
625,18,331,1675,4.187311178,49,64,23,9,13,25,16,1,16,1,0,0,0,,1,,[],46,22.09769866
626,36,502,2602,4.328685259,64,101,29,12,28,48,32,3,17,1,0,3,7,,1,,"['THE_SENT_END', 'MICROSOFT_PRODUCTS', 'PRP_THE', 'PRP_MD_NN', 'THE_SENT_END', 'DT_PRP', 'MUCH_COUNTABLE']",61,17.50841835
627,25,477,2175,3.733752621,63,78,37,4,19,61,23,1,20,1,0,0,3,,2,,"['NNS_IN_NNP_VBZ', 'HE_VERB_AGR', 'PRP_THE']",30,24.02398461
628,15,202,975,3.935643564,29,36,9,7,7,29,14,0,6,0,0,0,0,,3,,[],25,9.859104505
629,21,470,2291,4.00212766,65,88,31,21,17,69,21,0,25,0,0,3,3,,1,,"['AFFORD_VBG', 'IT_VBZ', 'GRADUATE_FROM']",49,14.78823225
630,22,436,2108,3.944954128,67,86,19,12,14,58,22,0,10,0,0,3,0,,3,,[],52,17.35224008
631,3,181,858,3.762430939,26,31,12,20,15,16,3,0,0,0,0,1,3,,4,,"['BUNCH_OF', 'HOME_COMPOUNDS', 'BUNCH_OF']",38,27.64276152
632,42,512,2411,3.83203125,64,85,31,11,24,68,41,0,4,1,0,0,4,,2,,"['THE_SENT_END', 'PRP_VBG', 'A_TO', 'DIDENT']",46,22.81774867
633,18,363,1911,4.385674931,42,82,24,10,13,33,17,0,16,1,0,0,2,,0,,"['PRP_REPITION', 'A_NNS']",30,16.35759429
634,27,419,2043,4.031026253,65,81,23,4,14,50,27,0,12,0,0,0,1,,4,,['BUNCH_OF'],47,10.90299762
635,18,334,1631,3.997005988,41,68,24,13,16,38,18,0,12,0,0,2,1,,2,,['ITS_TO_IT_S'],40,27.27870166
636,7,226,1071,3.82300885,36,44,10,18,13,25,7,0,4,0,0,1,3,,1,,"['SOME_NN_VBP', 'HOME_COMPOUNDS', 'ACHE_COMPOUNDS']",30,14.5004028
637,14,342,1588,3.736842105,49,54,20,17,16,50,13,1,12,0,0,0,1,,6,,['DOESENT'],52,38.77158278
638,18,263,1302,4.053231939,36,53,11,11,6,38,18,0,4,0,0,0,0,,1,,[],34,9.360783625
639,30,501,2421,3.938123752,70,95,25,22,25,59,30,0,6,0,0,1,3,,6,,"['PRP_HAVE_VB', 'TWITTER', 'MICROSOFT_PRODUCTS']",64,27.01567877
640,35,590,3017,4.220338983,77,131,38,21,35,47,32,1,14,2,0,3,4,,2,,"['CYBER_COMPOUNDS', 'CYBER_COMPOUNDS', 'HE_VERB_AGR', 'CYBER_COMPOUNDS']",77,31.19681574
641,21,360,1970,4.580555556,46,82,19,6,30,14,21,0,11,0,0,1,1,,1,,['THIS_NNS'],38,28.84438237
642,27,417,1971,3.839328537,61,67,13,14,9,78,25,1,3,1,0,0,4,,10,,"['HE_LIKE', 'TO_NON_BASE', 'AGREEMENT_SENT_START', 'CAUSE_BECAUSE']",45,11.47628756
643,15,343,1702,4.072886297,47,62,13,14,8,49,15,0,4,0,0,2,1,,0,,['HE_VERB_AGR'],41,14.46522269
644,18,331,1731,4.33836858,63,63,25,14,15,35,18,0,6,0,0,1,4,,3,,"['ALL_NN', 'HE_VERB_AGR', 'PRP_THE', 'DIDINT']",42,20.23366698
645,22,241,1059,3.647302905,30,28,9,9,7,15,22,0,3,0,0,6,0,,0,,[],26,9.501557208
646,17,318,1501,3.855345912,51,55,22,10,15,46,17,0,19,0,0,0,0,,1,,[],28,13.53099833
647,30,531,2607,4.062146893,56,103,27,13,22,56,27,0,18,3,0,0,2,,1,,"['HE_VERB_AGR', 'PRP_MD_NN']",50,32.71751883
648,24,388,1678,3.538659794,46,58,20,14,13,48,21,1,17,2,0,2,4,,1,,"['YOUR_LOVES_ONES', 'DOOR_COMPOUNDS', 'DOOR_COMPOUNDS', 'ITS_TO_IT_S']",38,13.68061779
649,18,265,1274,3.950943396,43,50,21,4,11,29,15,0,11,3,0,1,3,,2,,"['A_NNS', 'CC_NNP_VBP', 'HAVE_PART_AGREEMENT']",25,9.293912371
650,19,341,1660,3.985337243,47,62,11,7,16,49,19,0,5,0,0,1,1,,5,,['PLURAL_VERB_AFTER_THIS'],34,16.95664668
651,34,504,2621,4.30952381,60,110,22,16,31,41,30,0,4,4,0,1,0,,2,,[],63,32.52006466
652,13,240,1192,4.079166667,36,39,17,8,14,29,7,6,6,0,0,1,1,,1,,['A_GOOGLE'],20,10.90455643
653,16,495,2225,3.63030303,67,72,21,18,24,78,16,0,3,0,0,1,1,,1,,['A_LOT_OF_NN'],64,29.60612738
654,26,436,2085,3.880733945,67,74,11,11,16,61,26,0,9,0,0,0,0,,3,,[],61,11.97911585
655,20,387,1908,4.046511628,52,68,24,22,24,46,16,3,16,1,0,0,2,,5,,"['MICROSOFT_PRODUCTS', 'BEEN_PART_AGREEMENT']",51,12.0376508
656,24,444,2287,4.240990991,63,102,19,19,22,41,23,0,11,1,0,0,2,,1,,"['TWITTER', 'IF_WOULD_HAVE_VBN']",70,19.15481699
657,30,547,2668,4.054844607,60,107,44,21,21,37,25,2,38,3,0,0,3,,0,,"['WRITER_COMPOUNDS', 'HE_VERB_AGR', 'ADMIT_ENJOY_VB']",62,27.91237253
658,15,302,1471,3.996688742,39,62,16,12,14,23,15,0,17,0,0,0,1,,0,,['DT_PRP'],32,17.25120504
659,9,224,1025,3.700892857,29,36,14,10,14,28,9,0,10,0,0,0,2,,0,,"['HE_VERB_AGR', 'WASEN_T']",22,19.92252783
660,21,436,2048,3.816513761,61,65,25,21,18,61,19,0,19,2,0,2,0,,1,,[],47,17.93530282
661,26,488,2369,3.954918033,61,85,30,18,34,50,26,0,4,0,0,1,2,,3,,"['PRP_VB', 'PRP_JJ']",63,23.1133602
662,14,264,1191,3.598484848,45,43,9,9,6,32,14,0,0,0,0,3,6,,0,,"['PRP_VBG', 'SINGULAR_AGREEMENT_SENT_START', 'PRP_VBG', 'HOW_YOU_DOING', 'PRP_VBG', 'APPLE_PRODUCTS']",43,10.07504966
663,19,461,2351,4.190889371,71,99,22,16,26,60,19,0,9,0,0,0,1,,8,,['IT_VBZ'],62,34.06562013
664,18,411,1895,3.720194647,69,71,18,11,15,65,17,0,10,1,0,0,4,,4,,"['HAVE_PART_AGREEMENT', 'COUD_T', 'CAUSE_BECAUSE', 'CAUSE_BECAUSE']",49,26.56243945
665,36,461,2347,4.232104121,61,94,32,16,24,35,35,0,17,0,0,0,1,,1,,['WRITER_COMPOUNDS'],53,16.57540632
666,27,532,2448,3.759398496,63,74,27,18,25,63,25,0,16,2,0,0,1,,2,,['UNDER_COMPOUNDS'],54,31.39418946
667,19,421,2039,3.940617577,60,72,19,17,25,52,18,1,9,0,0,1,1,,2,,['NNS_IN_NNP_VBZ'],49,15.86220752
668,15,284,1454,4.221830986,42,55,17,8,14,38,15,0,9,0,0,4,1,,1,,['HAVE_PART_AGREEMENT'],44,12.73266328
669,25,480,2356,4.029166667,66,90,26,13,23,52,21,3,15,2,0,2,2,,0,,"['PEOPLE_VBZ', 'PHRASE_REPETITION']",58,14.36373573
670,8,143,691,4.006993007,19,32,4,4,10,17,5,2,7,1,0,0,0,,2,,[],11,8.562999132
671,19,256,1261,4.0625,28,43,21,7,16,32,16,2,7,1,0,0,5,,1,,"['WHAT_TO_VBD', 'THE_PUNCT', 'WHAT_TO_VBD', 'UNDER_COMPOUNDS', 'A_NNS']",29,16.76786403
672,15,450,2157,3.851111111,60,79,24,25,26,59,15,0,1,0,0,4,2,,6,,"['AUXILIARY_DO_WITH_INCORRECT_VERB_FORM', 'HOME_COMPOUNDS']",66,32.83266832
673,11,259,1261,3.942084942,40,46,13,12,7,40,11,0,4,0,0,2,0,,2,,[],34,13.75649224
674,12,302,1455,3.907284768,41,61,25,8,15,34,12,0,5,0,0,0,5,,2,,"['EYE_COMPOUNDS', 'ARN_T', 'THE_SUPERLATIVE', 'EYE_COMPOUNDS', 'EYE_COMPOUNDS']",32,28.07216474
675,24,597,2903,3.924623116,94,110,27,12,39,77,24,0,4,0,0,1,10,,1,,"['BELIVE_BELIEVE', 'A_RB_NN', 'THERE_S_MANY', 'PRP_PAST_PART', 'PRP_PAST_PART', 'A_NNS', 'ITS_TO_IT_S', 'A_NNS', 'AN_VB_PRP', 'AN_VB_PRP']",78,36.6979346
676,23,371,1716,3.730458221,56,55,15,10,25,70,22,0,7,1,0,0,1,,1,,['COUD_T'],49,34.02875654
677,19,549,2602,3.856102004,93,90,20,28,25,78,16,0,28,3,0,0,2,,3,,"['PRP_RB_NO_VB', 'THIS_NNS']",76,20.1200646
678,21,392,1865,3.849489796,61,67,13,18,11,73,21,0,8,0,0,0,1,,1,,['IF_YOU_ANY'],52,19.6357711
679,35,596,2853,3.92114094,80,113,33,25,24,47,33,0,18,2,0,2,2,,2,,"['THE_ARE', 'CC_NNP_VBP']",70,27.68915535
680,42,604,2724,3.657284768,91,96,32,19,30,86,34,0,31,8,0,0,0,,5,,[],56,27.23166503
681,24,368,1897,4.296195652,53,76,20,8,15,36,24,0,15,0,0,1,1,,0,,['ALL_MOST_SOME_OF_NOUN'],37,15.11137459
682,21,355,1979,4.673239437,43,88,25,13,13,20,21,0,10,0,0,2,1,,0,,['ROOM_COMPOUNDS'],40,17.94376018
683,26,452,2171,3.915929204,54,82,31,15,15,49,26,0,4,0,0,0,0,,5,,[],52,26.41672368
684,23,357,1670,3.761904762,67,42,15,9,17,87,21,0,2,2,0,0,3,,6,,"['COUD_T', 'BUNCH_OF', 'HAD_VBP']",48,9.422063192
685,14,334,1600,3.937125749,43,70,14,9,13,37,13,0,25,1,0,4,1,,1,,['ITS_TO_IT_S'],37,33.15642217
686,22,445,2126,3.892134831,62,72,29,18,29,57,17,3,14,2,0,1,1,,4,,['MANY_NN_U'],58,31.42106966
687,27,423,2012,3.895981087,57,77,32,13,24,36,27,0,23,0,0,0,0,,0,,[],46,17.69538186
688,6,183,934,4.147540984,29,39,9,5,8,31,6,0,0,0,0,1,3,,1,,"['PLURAL_VERB_AFTER_THIS', 'A_NNS', 'IT_VBZ']",25,16.77020442
689,3,188,890,3.829787234,32,31,7,5,7,33,3,0,2,0,0,0,0,,6,,[],26,22.94953985
690,11,343,1731,4.104956268,52,69,16,18,11,51,11,0,1,0,0,0,3,,4,,"['WRITER_COMPOUNDS', 'BACK_COMPOUNDS', 'IT_VBZ']",53,40.59274189
691,24,364,1866,4.236263736,53,69,24,8,30,46,21,3,5,0,0,0,1,,2,,['MASS_AGREEMENT'],39,25.97993608
692,23,413,2054,4.06779661,64,86,24,7,13,58,22,0,12,1,0,1,3,,3,,"['MANY_NN_U', 'MANY_NN_U', 'A_NNS']",32,33.16435899
693,16,297,1391,3.818181818,45,53,14,10,9,35,14,1,13,1,0,1,1,,3,,['A_NNS'],33,9.235986107
694,25,411,1939,3.907542579,49,84,24,15,21,33,24,0,8,1,0,1,1,,1,,['HE_VERB_AGR'],41,23.10267219
695,6,255,1191,3.741176471,39,44,13,18,14,36,6,0,3,0,0,2,0,,3,,[],44,45.31554594
696,44,899,4371,4.011123471,111,169,40,17,57,98,30,12,38,2,0,0,2,,4,,"['MD_BASEFORM', 'THE_SENT_END']",91,30.09020049
697,16,304,1384,3.661184211,51,62,7,10,5,52,16,0,4,0,0,0,3,,5,,"['PHRASE_REPETITION', 'AUXILIARY_DO_WITH_INCORRECT_VERB_FORM', 'MISSING_TO_BEFORE_A_VERB']",36,12.87733743
698,33,394,1901,3.954314721,60,65,24,9,21,58,32,0,2,1,0,0,4,,3,,"['SINGULAR_VERB_AFTER_THESE_OR_THOSE', 'MOST_COMPARATIVE', 'DOWN_COMPOUNDS', 'IT_VBZ']",44,18.11299243
699,7,174,885,4.16091954,18,28,9,6,10,22,7,0,3,0,0,0,4,,1,,"['A_NNS', 'A_NNS', 'IT_IS_JJ_TO_VBG', 'A_NNS']",18,24.15241341
700,20,464,2148,3.808189655,49,96,21,17,9,46,11,9,30,0,0,1,2,,0,,"['TO_NON_BASE', 'NEWS_COMPOUNDS']",64,41.71012775
701,12,257,1157,3.60311284,39,44,6,18,9,43,12,0,5,0,0,0,1,,2,,['PRP_JJ'],47,13.70863636
702,28,502,2394,3.884462151,64,83,23,15,37,67,21,1,23,6,0,0,6,,0,,"['ITS_TO_IT_S', 'MOST_COMPARATIVE', 'COMP_THAN', 'PRP_VB', 'BEEN_PART_AGREEMENT', 'A_INFINITIVE']",51,23.72448957
703,35,482,2425,4.15560166,71,106,21,14,13,42,35,0,16,0,0,1,1,,4,,['MASS_AGREEMENT'],49,12.61164177
704,14,399,1753,3.571428571,42,64,15,17,15,55,11,2,1,2,0,1,0,,1,,[],41,32.99921114
705,21,412,1951,3.86407767,61,69,30,19,22,39,20,0,19,1,0,0,0,,2,,[],52,16.45350456
706,35,666,3082,3.843843844,79,105,32,10,15,55,34,1,8,0,0,5,5,,1,,"['AGREEMENT_SENT_START', 'A_NNS', 'PRP_THE', 'MD_BASEFORM', 'A_NNS']",47,25.01545045
707,28,462,2215,3.926406926,64,76,22,17,28,59,14,10,20,4,0,0,3,,3,,"['HE_VERB_AGR', 'BEEN_PART_AGREEMENT', 'SHELL_COMPOUNDS']",47,14.88538042
708,21,504,2416,3.916666667,63,79,30,17,45,60,9,4,35,8,0,1,0,,3,,[],54,34.16058334
709,22,445,2127,3.914606742,57,79,26,12,11,49,21,0,4,1,0,1,4,,1,,"['ALL_NN', 'PLURAL_VERB_AFTER_THIS', 'PRP_THE', 'PLURAL_VERB_AFTER_THIS']",50,32.92166761
710,22,387,1809,3.813953488,59,74,19,12,16,48,21,0,11,1,0,0,1,,1,,['HE_VERB_AGR'],30,18.50866132
711,25,458,2334,4.211790393,56,105,39,22,28,18,22,1,14,2,2,0,1,,1,,['EVERY_EACH_SINGULAR'],60,31.69114617
712,13,181,797,3.519337017,31,32,6,7,1,28,13,0,1,0,0,0,1,,3,,['CANN_T'],25,16.06494296
713,25,384,1766,3.739583333,57,51,9,21,27,63,16,8,18,1,0,0,2,,10,,"['HE_VERB_AGR', 'THERE_S_MANY']",57,10.90881343
714,29,303,1502,4.108910891,37,73,19,7,14,31,29,0,3,0,0,0,0,,1,,[],28,9.473525341
715,29,534,2642,4.06741573,63,111,25,20,31,56,15,10,23,4,0,0,1,,4,,['THERE_RE_MANY'],58,33.64223836
716,17,287,1450,4.146341463,46,55,20,12,15,41,17,0,2,0,0,0,3,,3,,"['RELY_ON', 'RELY_ON', 'RELY_ON']",37,10.87375052
717,26,619,3137,4.161550889,84,97,40,23,66,64,25,0,11,1,0,4,5,,10,,"['FEWER_LESS', 'FEWER_LESS', 'COMP_THAN', 'PRP_MD_NN', 'COMP_THAN']",77,30.2975544
718,21,433,2206,4.205542725,59,92,37,11,21,37,20,1,7,0,0,1,2,,1,,"['HAVE_PART_AGREEMENT', 'FEWER_LESS']",48,24.98421771
719,39,671,3392,4.198211624,86,117,44,22,43,78,37,1,34,1,0,3,1,,2,,['BEEN_PART_AGREEMENT'],77,19.40729841
720,31,608,3009,4.055921053,76,146,32,25,36,53,31,0,23,0,0,0,1,,3,,['THERE_S_MANY'],102,42.02525028
721,19,289,1412,4.058823529,43,66,5,6,7,27,17,0,11,2,0,0,1,,1,,['HE_VERB_AGR'],21,7.666464967
722,8,202,957,3.881188119,26,37,8,9,5,24,8,0,5,0,0,0,0,,1,,[],17,6.996903475
723,23,384,1877,3.9765625,62,78,15,17,22,43,23,0,1,0,0,0,2,,4,,"['A_NNS', 'DOWN_COMPOUNDS']",51,19.58009377
724,8,170,845,4.064705882,27,33,10,10,11,16,8,0,7,0,0,0,0,,1,,[],27,13.43012275
725,20,377,1855,4.018567639,51,72,22,21,12,39,19,0,3,1,0,0,4,,3,,"['DT_PRP', 'MD_BASEFORM', 'AND_END', 'PRP_REPITION']",37,14.77132662
726,16,226,1113,4.03539823,35,43,14,7,9,33,16,0,7,0,0,0,2,,1,,"['ONE_PLURAL', 'PRINT_COMPOUNDS']",34,19.42803274
727,29,590,2940,4.074576271,72,129,49,23,23,42,27,1,17,1,0,0,2,,0,,"['MD_BASEFORM', 'WILL_BASED_ON']",80,34.18909231
728,25,537,2673,4.04283054,84,113,31,32,20,68,24,0,4,1,0,2,2,,4,,"['PRP_JJ', 'ADVISE_VBG']",68,56.3455294
729,17,357,1638,3.714285714,52,80,14,15,14,32,17,0,21,0,0,1,3,,1,,"['ROLL_COMPOUNDS', 'USE_TO_VERB', 'AFFECTS']",59,24.6543181
730,9,146,676,3.821917808,11,24,4,5,14,10,8,0,11,0,0,0,1,,0,,['THE_SOME'],18,17.15108768
731,34,535,2625,4.039252336,62,98,42,13,25,63,33,3,22,0,0,0,4,,1,,"['HE_VERB_AGR', 'HE_VERB_AGR', 'HE_VERB_AGR', 'AUXILIARY_DO_WITH_INCORRECT_VERB_FORM']",47,23.80670141
732,23,527,2613,4.09487666,81,81,29,15,41,62,23,0,29,0,0,0,1,,1,,['ADVISE_VBG'],64,24.23492964
733,25,454,2135,3.81277533,65,63,24,22,22,72,22,0,11,3,0,1,10,,4,,"['CYBER_COMPOUNDS', 'A_NNS', 'A_INFINITIVE', 'A_NNS', 'PRP_THE', 'CYBER_COMPOUNDS', 'CYBER_COMPOUNDS', 'TWITTER', 'PRP_THE', 'THAT_S_YOU_RE']",64,41.39122947
734,27,462,2176,3.848484848,61,83,32,14,24,47,22,3,29,2,0,0,0,,0,,[],32,12.55618228
735,10,276,1379,4.115942029,41,55,19,8,10,33,8,0,18,2,0,2,2,,1,,"['DOES_YOU', 'PRP_REPITION']",40,17.98337984
736,28,390,1885,3.976923077,44,69,30,7,15,55,27,0,13,1,0,3,1,,1,,['A_GOOGLE'],38,21.69276517
737,19,517,2541,4.001934236,60,89,36,16,24,53,19,0,3,0,0,0,4,,1,,"['INCORRECT_POSSESSIVE_FORM_AFTER_A_NUMBER', 'A_INFINITIVE', 'AND_END', 'A_MUCH_NN1']",62,54.97670169
738,16,347,1843,4.429394813,53,75,15,13,22,39,15,1,14,0,0,2,0,,1,,[],51,34.21832694
739,41,695,2980,3.487769784,87,120,27,16,17,71,41,0,18,0,0,3,5,,5,,"['ONE_PLURAL', 'WANT_TO_NN', 'MD_BASEFORM', 'ON_COMPOUNDS', 'THERE_RE_MANY']",76,25.2064729
740,27,514,2506,4.007782101,76,100,25,19,29,64,25,1,25,1,0,1,2,,2,,"['A_GOOGLE', 'MICROSOFT_PRODUCTS']",56,25.42001288
741,20,400,1834,3.7825,55,63,7,9,18,33,19,0,22,1,2,3,2,,1,,"['HE_VERB_AGR', 'GOOGLE_PRODUCTS']",29,16.53992502
742,14,496,2530,4.169354839,75,97,24,30,27,49,14,0,1,0,0,4,1,,2,,['BUNCH_OF'],79,30.57319742
743,23,384,1799,3.8125,49,64,20,6,25,46,23,0,12,0,0,0,2,,0,,"['HE_VERB_AGR', 'THE_THEY']",36,21.69673079
744,15,244,1225,4.143442623,31,56,16,9,12,29,12,3,9,0,0,0,0,,0,,[],21,14.05761684
745,27,476,2257,3.857142857,74,83,21,9,10,57,23,1,16,3,0,2,2,,2,,"['BEEN_PART_AGREEMENT', 'HAVE_PART_AGREEMENT']",66,13.62053375
746,38,544,2489,3.738970588,79,94,21,18,28,80,32,2,35,4,0,0,3,,0,,"['LIFE_COMPOUNDS', 'RELATIVE_CLAUSE_AGREEMENT', 'MANY_NN']",55,28.81814299
747,16,399,1869,3.807017544,57,72,20,13,23,61,13,0,17,3,0,1,3,,1,,"['PLURAL_VERB_AFTER_THIS', 'DO_YOU_FASCINATED', 'DID_PAST']",43,28.3586295
748,18,388,1817,3.798969072,63,51,15,9,17,55,18,0,9,0,0,0,2,,4,,"['DOSNT', 'EACH_EVERY_NNS']",38,24.79124278
749,11,225,1107,3.995555556,39,43,10,13,9,21,10,1,4,0,0,0,1,,2,,['PRP_VBG'],33,11.31866736
750,9,305,1547,4.160655738,46,61,27,15,18,26,9,0,9,0,0,1,0,,1,,[],49,30.18129659
751,23,417,2158,4.299760192,57,90,16,20,30,30,21,0,17,2,0,0,0,,0,,[],53,19.33808994
752,29,604,2921,3.993377483,88,116,31,16,22,61,25,3,25,1,0,2,2,,0,,"['MICROSOFT_PRODUCTS', 'THERE_S_MANY']",74,50.44658676
753,12,336,1721,4.19047619,54,65,22,13,14,38,12,0,3,0,0,2,3,,1,,"['BEEN_PART_AGREEMENT', 'EYE_COMPOUNDS', 'A_TO']",41,22.9687165
754,25,458,2232,4.048034934,62,85,28,21,19,30,22,0,28,2,0,1,1,,0,,['ALL_TIME_HYPHEN'],53,19.50217163
755,22,407,1931,3.889434889,41,76,25,17,15,41,22,0,3,0,0,1,8,,2,,"['BELIVE_BELIEVE', 'BELIVE_BELIEVE', 'BELIVE_BELIEVE', 'BELIVE_BELIEVE', 'SOME_NN_VBP', 'FEWER_LESS', 'FEWER_LESS', 'THIS_NNS']",57,19.3413098
756,25,414,2228,4.492753623,49,97,22,15,14,32,25,0,15,0,0,0,1,,2,,['THE_SENT_END'],48,22.08985078
757,19,410,1908,3.773170732,56,68,14,16,32,42,19,0,13,0,0,0,0,,0,,[],44,30.14393573
758,15,315,1541,4.038095238,41,63,18,12,8,27,11,3,11,1,0,0,1,,0,,['PRONOUN_NOUN'],34,13.52635272
759,36,527,2573,4.026565465,58,96,33,26,30,45,36,0,30,0,0,0,1,,0,,['SIMPLE_TO_USE_HYPHEN'],67,17.60859645
760,24,262,1328,4.217557252,39,58,12,8,9,23,23,1,11,0,0,1,1,,0,,['THE_ARE'],23,11.48491555
761,30,640,3084,3.925,95,102,30,21,19,75,27,0,6,3,0,4,1,,7,,['HE_VERB_AGR'],74,40.99737626
762,20,278,1326,3.888489209,35,56,18,6,8,32,20,0,5,0,0,0,4,,4,,"['DOSNT', 'DOESENT', 'MUCH_COUNTABLE', 'THERE_S_MANY']",44,12.08679421
763,9,279,1344,3.921146953,41,48,14,9,14,35,8,0,7,1,0,0,2,,1,,"['PEOPLE_VBZ', 'TOO_ADJECTIVE_TO']",40,36.04663111
764,25,398,1823,3.695979899,43,75,29,8,11,42,25,0,5,0,0,1,1,,1,,['HOME_COMPOUNDS'],54,14.65233546
765,17,474,2323,3.976793249,66,83,42,11,26,58,17,0,7,0,0,0,1,,4,,['LESS_COMPARATIVE'],53,54.83281764
766,31,587,3128,4.417376491,66,141,33,24,39,42,30,1,16,0,0,0,2,,4,,"['PRP_VB', 'HE_VERB_AGR']",69,23.84068489
